RunId,priority_range_width,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
1025,4,15.0,56,0.25364583333333335,600.0,0.0,0.0,289.0,0,0,
1026,4,20.0,56,0.3109375,600.0,0.0,0.0,436.0,0,0,
1027,4,25.0,56,0.22208333333333333,600.0,0.0,0.0,321.0,0,0,
1028,4,10.0,57,0.24895833333333334,600.0,2.0,0.125,,0,0,
1029,4,15.0,57,0.2025,600.0,0.0,0.0,248.0,0,0,
1030,4,20.0,57,0.24375,600.0,0.0,0.0,352.0,0,0,
1031,4,25.0,57,0.20947916666666666,600.0,0.0,0.0,413.0,0,0,
1032,4,10.0,58,0.3608333333333333,600.0,4.0,0.1818181818181818,434.0,0,0,
1033,4,15.0,58,0.28931818181818175,600.0,4.0,0.1818181818181818,289.0,0,0,
1034,4,20.0,58,0.2602272727272727,600.0,3.0,0.1363636363636363,158.0,0,0,
1035,4,25.0,58,0.2192424242424242,600.0,2.0,0.0909090909090909,152.0,0,0,
1036,4,10.0,59,0.2856944444444444,600.0,4.0,0.1666666666666666,237.0,0,0,
1037,4,15.0,59,0.3154166666666667,600.0,5.0,0.2083333333333333,255.0,0,0,
1038,4,20.0,59,0.23784722222222218,600.0,3.0,0.125,172.0,0,0,
1039,4,25.0,59,0.21916666666666668,600.0,3.0,0.125,83.0,0,0,
1040,4,10.0,60,0.24849206349206346,600.0,2.0,0.0952380952380952,239.0,0,0,
1041,4,15.0,60,0.2766666666666666,600.0,3.0,0.1428571428571428,593.0,0,0,
1042,4,20.0,60,0.17079365079365075,600.0,1.0,0.0476190476190476,139.0,0,0,
1043,4,25.0,60,0.17055555555555552,600.0,1.0,0.0476190476190476,151.0,0,0,
1044,4,10.0,61,0.4338194444444445,600.0,5.0,0.2083333333333333,409.0,0,0,
1045,4,15.0,61,0.37812499999999993,600.0,4.0,0.1666666666666666,318.0,0,0,
1046,4,20.0,61,0.41965277777777776,600.0,5.0,0.2083333333333333,460.0,0,0,
1047,4,25.0,61,0.47138888888888886,600.0,6.0,0.25,476.0,0,0,
1048,4,10.0,62,0.21759259259259256,600.0,0.0,0.0,209.0,0,0,
1049,4,15.0,62,0.22314814814814815,600.0,0.0,0.0,345.0,0,0,
1050,4,20.0,62,0.2186111111111111,600.0,0.0,0.0,291.0,0,0,
1051,4,25.0,62,0.19583333333333333,600.0,0.0,0.0,144.0,0,0,
1052,4,10.0,63,0.23696078431372547,600.0,1.0,0.0588235294117647,456.0,0,0,
1053,4,15.0,63,0.3614705882352941,600.0,2.0,0.1176470588235294,,0,0,
1054,4,20.0,63,0.30921568627450974,600.0,2.0,0.1176470588235294,,0,0,
1055,4,25.0,63,0.32421568627450975,600.0,4.0,0.2352941176470588,,0,0,
1056,4,10.0,64,0.36856060606060603,600.0,3.0,0.1363636363636363,369.0,0,0,
1057,4,15.0,64,0.33333333333333326,600.0,3.0,0.1363636363636363,458.0,0,0,
1058,4,20.0,64,0.2982575757575757,600.0,2.0,0.0909090909090909,261.0,0,0,
1059,4,25.0,64,0.2474242424242424,600.0,2.0,0.0909090909090909,158.0,0,0,
1060,4,10.0,65,0.1822222222222222,600.0,0.0,0.0,231.0,0,0,
1061,4,15.0,65,0.28688888888888886,600.0,0.0,0.0,399.0,0,0,
1062,4,20.0,65,0.25866666666666666,600.0,0.0,0.0,423.0,0,0,
1063,4,25.0,65,0.21911111111111106,600.0,0.0,0.0,235.0,0,0,
1064,4,10.0,66,0.25483333333333336,600.0,2.0,0.1,416.0,0,0,
1065,4,15.0,66,0.20983333333333332,600.0,0.0,0.0,286.0,0,0,
1066,4,20.0,66,0.24608333333333335,600.0,0.0,0.0,444.0,0,0,
1067,4,25.0,66,0.29233333333333333,600.0,3.0,0.15,,0,0,
1068,4,10.0,67,0.4101960784313725,600.0,3.0,0.1764705882352941,,0,0,
1069,4,15.0,67,0.19362745098039216,600.0,0.0,0.0,410.0,0,0,
1070,4,20.0,67,0.26352941176470585,600.0,2.0,0.1176470588235294,,0,0,
1071,4,25.0,67,0.125,600.0,0.0,0.0,87.0,0,0,
1072,4,10.0,68,0.24523809523809523,600.0,0.0,0.0,383.0,0,0,
1073,4,15.0,68,0.135,600.0,0.0,0.0,152.0,0,0,
1074,4,20.0,68,0.13392857142857142,600.0,0.0,0.0,163.0,0,0,
1075,4,25.0,68,0.1894047619047619,600.0,0.0,0.0,230.0,0,0,
1076,4,10.0,69,0.2575925925925926,600.0,0.0,0.0,359.0,0,0,
1077,4,15.0,69,0.21555555555555553,600.0,0.0,0.0,237.0,0,0,
1078,4,20.0,69,0.16305555555555554,600.0,0.0,0.0,176.0,0,0,
1079,4,25.0,69,0.1961111111111111,600.0,0.0,0.0,224.0,0,0,
1080,4,10.0,70,0.2838235294117647,600.0,1.0,0.0588235294117647,382.0,0,0,
1081,4,15.0,70,0.19058823529411764,600.0,0.0,0.0,305.0,0,0,
1082,4,20.0,70,0.18029411764705883,600.0,0.0,0.0,190.0,0,0,
1083,4,25.0,70,0.13372549019607843,600.0,0.0,0.0,122.0,0,0,
1084,4,10.0,71,0.22885964912280699,600.0,0.0,0.0,312.0,0,0,
1085,4,15.0,71,0.2771052631578947,600.0,2.0,0.1052631578947368,,0,0,
1086,4,20.0,71,0.2271929824561403,600.0,0.0,0.0,434.0,0,0,
1087,4,25.0,71,0.23728070175438593,600.0,1.0,0.0526315789473684,512.0,0,0,
1088,4,10.0,72,0.398,600.0,2.0,0.1,497.0,0,0,
1089,4,15.0,72,0.31766666666666665,600.0,4.0,0.2,,0,0,
1090,4,20.0,72,0.38233333333333336,600.0,4.0,0.2,,0,0,
1091,4,25.0,72,0.36391666666666667,600.0,5.0,0.25,,0,0,
1092,4,10.0,73,0.22388888888888886,600.0,0.0,0.0,321.0,0,0,
1093,4,15.0,73,0.22344444444444445,600.0,0.0,0.0,263.0,0,0,
1094,4,20.0,73,0.22411111111111112,600.0,0.0,0.0,279.0,0,0,
1095,4,25.0,73,0.1912222222222222,600.0,0.0,0.0,268.0,0,0,
1096,4,10.0,74,0.4399333333333333,600.0,8.0,0.32,,0,0,
1097,4,15.0,74,0.39853333333333335,600.0,6.0,0.24,435.0,0,0,
1098,4,20.0,74,0.4479333333333333,600.0,6.0,0.24,541.0,0,0,
1099,4,25.0,74,0.3944666666666667,600.0,6.0,0.24,293.0,0,0,
1100,4,10.0,75,0.33833333333333326,600.0,3.0,0.1428571428571428,260.0,0,0,
1101,4,15.0,75,0.3208730158730158,600.0,1.0,0.0476190476190476,376.0,0,0,
1102,4,20.0,75,0.38174603174603167,600.0,4.0,0.1904761904761904,,0,0,
1103,4,25.0,75,0.3497619047619047,600.0,3.0,0.1428571428571428,454.0,0,0,
1104,4,10.0,76,0.215625,600.0,0.0,0.0,369.0,0,0,
1105,4,15.0,76,0.29635416666666664,600.0,1.0,0.0625,508.0,0,0,
1106,4,20.0,76,0.28541666666666665,600.0,0.0,0.0,431.0,0,0,
1107,4,25.0,76,0.23385416666666667,600.0,0.0,0.0,356.0,0,0,
1108,4,10.0,77,0.3902564102564102,600.0,7.0,0.2692307692307692,315.0,0,0,
1109,4,15.0,77,0.39064102564102565,600.0,7.0,0.2692307692307692,199.0,0,0,
1110,4,20.0,77,0.3433333333333333,600.0,6.0,0.2307692307692307,128.0,0,0,
1111,4,25.0,77,0.2966025641025641,600.0,4.0,0.1538461538461538,192.0,0,0,
1112,4,10.0,78,0.38339999999999996,600.0,6.0,0.24,355.0,0,0,
1113,4,15.0,78,0.4156666666666667,600.0,6.0,0.24,239.0,0,0,
1114,4,20.0,78,0.49566666666666664,600.0,8.0,0.32,,0,0,
1115,4,25.0,78,0.4434,600.0,6.0,0.24,426.0,0,0,
1116,4,10.0,79,0.3527777777777777,600.0,4.0,0.1904761904761904,,0,0,
1117,4,15.0,79,0.375079365079365,600.0,4.0,0.1904761904761904,,0,0,
1118,4,20.0,79,0.42865079365079356,600.0,5.0,0.238095238095238,,0,0,
1119,4,25.0,79,0.28111111111111103,600.0,3.0,0.1428571428571428,239.0,0,0,
1120,4,10.0,80,0.2529824561403508,600.0,1.0,0.0526315789473684,477.0,0,0,
1121,4,15.0,80,0.3448245614035087,600.0,3.0,0.1578947368421052,,0,0,
1122,4,20.0,80,0.13035087719298244,600.0,0.0,0.0,141.0,0,0,
1123,4,25.0,80,0.3202631578947368,600.0,3.0,0.1578947368421052,,0,0,
1124,4,10.0,81,0.4051851851851852,600.0,0.0,0.0,525.0,0,0,
1125,4,15.0,81,0.2671296296296296,600.0,0.0,0.0,400.0,0,0,
1126,4,20.0,81,0.2724074074074074,600.0,1.0,0.0555555555555555,305.0,0,0,
1127,4,25.0,81,0.19749999999999998,600.0,0.0,0.0,256.0,0,0,
1128,4,10.0,82,0.31452380952380943,600.0,3.0,0.1428571428571428,366.0,0,0,
1129,4,15.0,82,0.3549206349206349,600.0,4.0,0.1904761904761904,,0,0,
1130,4,20.0,82,0.3575396825396825,600.0,4.0,0.1904761904761904,,0,0,
1131,4,25.0,82,0.32968253968253963,600.0,1.0,0.0476190476190476,374.0,0,0,
1132,4,10.0,83,0.2665151515151515,600.0,2.0,0.0909090909090909,186.0,0,0,
1133,4,15.0,83,0.385,600.0,6.0,0.2727272727272727,,0,0,
1134,4,20.0,83,0.2699242424242424,600.0,2.0,0.0909090909090909,204.0,0,0,
1135,4,25.0,83,0.2471969696969697,600.0,2.0,0.0909090909090909,245.0,0,0,
1136,4,10.0,84,0.1782222222222222,600.0,0.0,0.0,145.0,0,0,
1137,4,15.0,84,0.14055555555555554,600.0,0.0,0.0,135.0,0,0,
1138,4,20.0,84,0.1482222222222222,600.0,0.0,0.0,152.0,0,0,
1139,4,25.0,84,0.14055555555555554,600.0,0.0,0.0,134.0,0,0,
1140,4,10.0,85,0.11822916666666666,600.0,0.0,0.0,168.0,0,0,
1141,4,15.0,85,0.15395833333333334,600.0,0.0,0.0,253.0,0,0,
1142,4,20.0,85,0.1809375,600.0,0.0,0.0,210.0,0,0,
1143,4,25.0,85,0.1378125,600.0,0.0,0.0,271.0,0,0,
1144,4,10.0,86,0.24972222222222218,600.0,1.0,0.0555555555555555,233.0,0,0,
1145,4,15.0,86,0.19083333333333333,600.0,0.0,0.0,204.0,0,0,
1146,4,20.0,86,0.18490740740740738,600.0,0.0,0.0,228.0,0,0,
1147,4,25.0,86,0.20481481481481478,600.0,0.0,0.0,287.0,0,0,
1148,4,10.0,87,0.3307971014492753,600.0,3.0,0.1304347826086956,315.0,0,0,
1149,4,15.0,87,0.29173913043478256,600.0,3.0,0.1304347826086956,270.0,0,0,
1150,4,20.0,87,0.29449275362318833,600.0,3.0,0.1304347826086956,240.0,0,0,
1151,4,25.0,87,0.23601449275362313,600.0,3.0,0.1304347826086956,109.0,0,0,
1152,4,10.0,88,0.18114035087719293,600.0,1.0,0.0526315789473684,215.0,0,0,
1153,4,15.0,88,0.1326315789473684,600.0,0.0,0.0,195.0,0,0,
1154,4,20.0,88,0.1708771929824561,600.0,0.0,0.0,367.0,0,0,
1155,4,25.0,88,0.2234210526315789,600.0,3.0,0.1578947368421052,,0,0,
1156,4,10.0,89,0.3977777777777778,600.0,4.0,0.1666666666666666,255.0,0,0,
1157,4,15.0,89,0.37048611111111107,600.0,5.0,0.2083333333333333,222.0,0,0,
1158,4,20.0,89,0.38340277777777776,600.0,5.0,0.2083333333333333,280.0,0,0,
1159,4,25.0,89,0.3168055555555555,600.0,4.0,0.1666666666666666,142.0,0,0,
1160,4,10.0,90,0.29736842105263156,600.0,0.0,0.0,469.0,0,0,
1161,4,15.0,90,0.30991228070175436,600.0,3.0,0.1578947368421052,,0,0,
1162,4,20.0,90,0.27763157894736834,600.0,2.0,0.1052631578947368,,0,0,
1163,4,25.0,90,0.3157017543859649,600.0,1.0,0.0526315789473684,552.0,0,0,
1164,4,10.0,91,0.18008333333333332,600.0,1.0,0.05,172.0,0,0,
1165,4,15.0,91,0.2355833333333333,600.0,2.0,0.1,579.0,0,0,
1166,4,20.0,91,0.14616666666666667,600.0,0.0,0.0,192.0,0,0,
1167,4,25.0,91,0.13166666666666665,600.0,0.0,0.0,160.0,0,0,
1168,4,10.0,92,0.1515625,600.0,0.0,0.0,248.0,0,0,
1169,4,15.0,92,0.11083333333333334,600.0,0.0,0.0,163.0,0,0,
1170,4,20.0,92,0.1359375,600.0,0.0,0.0,185.0,0,0,
1171,4,25.0,92,0.12197916666666667,600.0,0.0,0.0,167.0,0,0,
1172,4,10.0,93,0.5178846153846154,600.0,7.0,0.2692307692307692,431.0,0,0,
1173,4,15.0,93,0.5408974358974359,600.0,9.0,0.3461538461538461,,0,0,
1174,4,20.0,93,0.47474358974358977,600.0,8.0,0.3076923076923077,390.0,0,0,
1175,4,25.0,93,0.5579487179487179,600.0,12.0,0.4615384615384615,,0,0,
1176,4,10.0,94,0.40326388888888887,600.0,5.0,0.2083333333333333,298.0,0,0,
1177,4,15.0,94,0.3867361111111111,600.0,4.0,0.1666666666666666,425.0,0,0,
1178,4,20.0,94,0.3193055555555555,600.0,4.0,0.1666666666666666,307.0,0,0,
1179,4,25.0,94,0.2772916666666666,600.0,4.0,0.1666666666666666,121.0,0,0,
1180,4,10.0,95,0.21989583333333335,600.0,0.0,0.0,298.0,0,0,
1181,4,15.0,95,0.2630208333333333,600.0,0.0,0.0,456.0,0,0,
1182,4,20.0,95,0.15291666666666667,600.0,0.0,0.0,126.0,0,0,
1183,4,25.0,95,0.23614583333333333,600.0,0.0,0.0,405.0,0,0,
1184,4,10.0,96,0.167037037037037,600.0,0.0,0.0,204.0,0,0,
1185,4,15.0,96,0.20824074074074073,600.0,0.0,0.0,313.0,0,0,
1186,4,20.0,96,0.2305555555555555,600.0,1.0,0.0555555555555555,264.0,0,0,
1187,4,25.0,96,0.17564814814814814,600.0,0.0,0.0,202.0,0,0,
1188,4,10.0,97,0.24979166666666666,600.0,0.0,0.0,378.0,0,0,
1189,4,15.0,97,0.20822916666666666,600.0,0.0,0.0,327.0,0,0,
1190,4,20.0,97,0.15802083333333333,600.0,0.0,0.0,204.0,0,0,
1191,4,25.0,97,0.2683333333333333,600.0,0.0,0.0,330.0,0,0,
1192,4,10.0,98,0.16533333333333333,600.0,0.0,0.0,193.0,0,0,
1193,4,15.0,98,0.14966666666666667,600.0,0.0,0.0,204.0,0,0,
1194,4,20.0,98,0.13266666666666665,600.0,0.0,0.0,141.0,0,0,
1195,4,25.0,98,0.11633333333333333,600.0,0.0,0.0,131.0,0,0,
1196,4,10.0,99,0.297,600.0,1.0,0.05,314.0,0,0,
1197,4,15.0,99,0.3471666666666667,600.0,3.0,0.15,,0,0,
1198,4,20.0,99,0.29683333333333334,600.0,1.0,0.05,375.0,0,0,
1199,4,25.0,99,0.27116666666666667,600.0,3.0,0.15,,0,0,
1200,6,10.0,0,0.2206862745098039,600.0,0.0,0.0,265.0,0,0,
1201,6,15.0,0,0.2637254901960784,600.0,0.0,0.0,337.0,0,0,
1202,6,20.0,0,0.31313725490196076,600.0,0.0,0.0,572.0,0,0,
1203,6,25.0,0,0.2833333333333333,600.0,2.0,0.1176470588235294,,0,0,
1204,6,10.0,1,0.41425287356321844,600.0,9.0,0.3103448275862069,220.0,0,0,
1205,6,15.0,1,0.41109195402298854,600.0,9.0,0.3103448275862069,222.0,0,0,
1206,6,20.0,1,0.4353448275862069,600.0,9.0,0.3103448275862069,221.0,0,0,
1207,6,25.0,1,0.42649425287356324,600.0,9.0,0.3103448275862069,236.0,0,0,
1208,6,10.0,2,0.19990196078431371,600.0,0.0,0.0,319.0,0,0,
1209,6,15.0,2,0.14313725490196078,600.0,0.0,0.0,192.0,0,0,
1210,6,20.0,2,0.14529411764705882,600.0,0.0,0.0,191.0,0,0,
1211,6,25.0,2,0.14176470588235293,600.0,0.0,0.0,195.0,0,0,
1212,6,10.0,3,0.284047619047619,600.0,2.0,0.0952380952380952,359.0,0,0,
1213,6,15.0,3,0.26230158730158726,600.0,2.0,0.0952380952380952,355.0,0,0,
1214,6,20.0,3,0.22404761904761902,600.0,1.0,0.0476190476190476,232.0,0,0,
1215,6,25.0,3,0.2796825396825396,600.0,2.0,0.0952380952380952,280.0,0,0,
1216,6,10.0,4,0.41954545454545455,600.0,4.0,0.1818181818181818,377.0,0,0,
1217,6,15.0,4,0.44583333333333336,600.0,5.0,0.2272727272727272,,0,0,
1218,6,20.0,4,0.466969696969697,600.0,7.0,0.3181818181818182,,0,0,
1219,6,25.0,4,0.4034090909090909,600.0,5.0,0.2272727272727272,,0,0,
1220,6,10.0,5,0.22529411764705878,600.0,0.0,0.0,368.0,0,0,
1221,6,15.0,5,0.19137254901960782,600.0,0.0,0.0,335.0,0,0,
1222,6,20.0,5,0.15480392156862743,600.0,0.0,0.0,363.0,0,0,
1223,6,25.0,5,0.10166666666666667,600.0,0.0,0.0,133.0,0,0,
1224,6,10.0,6,0.5182,600.0,7.0,0.28,496.0,0,0,
1225,6,15.0,6,0.3918666666666667,600.0,5.0,0.2,238.0,0,0,
1226,6,20.0,6,0.37866666666666665,600.0,4.0,0.16,234.0,0,0,
1227,6,25.0,6,0.4573333333333333,600.0,7.0,0.28,462.0,0,0,
1228,6,10.0,7,0.3919166666666667,600.0,5.0,0.25,,0,0,
1229,6,15.0,7,0.28958333333333336,600.0,1.0,0.05,318.0,0,0,
1230,6,20.0,7,0.3078333333333333,600.0,2.0,0.1,449.0,0,0,
1231,6,25.0,7,0.28441666666666665,600.0,1.0,0.05,393.0,0,0,
1232,6,10.0,8,0.17421052631578945,600.0,0.0,0.0,247.0,0,0,
1233,6,15.0,8,0.20999999999999996,600.0,0.0,0.0,420.0,0,0,
1234,6,20.0,8,0.25868421052631574,600.0,0.0,0.0,438.0,0,0,
1235,6,25.0,8,0.24657894736842104,600.0,1.0,0.0526315789473684,226.0,0,0,
1236,6,10.0,9,0.43818840579710144,600.0,7.0,0.3043478260869565,,0,0,
1237,6,15.0,9,0.41188405797101446,600.0,5.0,0.217391304347826,563.0,0,0,
1238,6,20.0,9,0.3192753623188405,600.0,4.0,0.1739130434782608,164.0,0,0,
1239,6,25.0,9,0.5231884057971015,600.0,7.0,0.3043478260869565,,0,0,
1240,6,10.0,10,0.3339814814814815,600.0,1.0,0.0555555555555555,599.0,0,0,
1241,6,15.0,10,0.34370370370370373,600.0,0.0,0.0,411.0,0,0,
1242,6,20.0,10,0.349537037037037,600.0,0.0,0.0,459.0,0,0,
1243,6,25.0,10,0.3359259259259259,600.0,0.0,0.0,394.0,0,0,
1244,6,10.0,11,0.17775000000000002,600.0,1.0,0.05,287.0,0,0,
1245,6,15.0,11,0.20091666666666666,600.0,1.0,0.05,370.0,0,0,
1246,6,20.0,11,0.15341666666666667,600.0,0.0,0.0,235.0,0,0,
1247,6,25.0,11,0.22391666666666665,600.0,1.0,0.05,406.0,0,0,
1248,6,10.0,12,0.243859649122807,600.0,1.0,0.0526315789473684,557.0,0,0,
1249,6,15.0,12,0.2197368421052631,600.0,2.0,0.1052631578947368,,0,0,
1250,6,20.0,12,0.18157894736842103,600.0,0.0,0.0,190.0,0,0,
1251,6,25.0,12,0.31640350877192974,600.0,4.0,0.2105263157894736,,0,0,
1252,6,10.0,13,0.476025641025641,600.0,8.0,0.3076923076923077,465.0,0,0,
1253,6,15.0,13,0.4298076923076923,600.0,7.0,0.2692307692307692,296.0,0,0,
1254,6,20.0,13,0.37608974358974356,600.0,6.0,0.2307692307692307,168.0,0,0,
1255,6,25.0,13,0.37749999999999995,600.0,6.0,0.2307692307692307,156.0,0,0,
1256,6,10.0,14,0.49931818181818177,600.0,5.0,0.2272727272727272,,0,0,
1257,6,15.0,14,0.34507575757575754,600.0,2.0,0.0909090909090909,423.0,0,0,
1258,6,20.0,14,0.3984848484848485,600.0,4.0,0.1818181818181818,299.0,0,0,
1259,6,25.0,14,0.3629545454545454,600.0,3.0,0.1363636363636363,291.0,0,0,
1260,6,10.0,15,0.3325,600.0,0.0,0.0,499.0,0,0,
1261,6,15.0,15,0.20604166666666668,600.0,0.0,0.0,285.0,0,0,
1262,6,20.0,15,0.19489583333333332,600.0,0.0,0.0,244.0,0,0,
1263,6,25.0,15,0.1853125,600.0,0.0,0.0,179.0,0,0,
1264,6,10.0,16,0.1983333333333333,600.0,0.0,0.0,305.0,0,0,
1265,6,15.0,16,0.26759259259259255,600.0,0.0,0.0,426.0,0,0,
1266,6,20.0,16,0.26249999999999996,600.0,1.0,0.0555555555555555,537.0,0,0,
1267,6,25.0,16,0.14861111111111108,600.0,0.0,0.0,190.0,0,0,
1268,6,10.0,17,0.3299019607843137,600.0,3.0,0.1764705882352941,,0,0,
1269,6,15.0,17,0.34421568627450977,600.0,3.0,0.1764705882352941,,0,0,
1270,6,20.0,17,0.2402941176470588,600.0,1.0,0.0588235294117647,561.0,0,0,
1271,6,25.0,17,0.266078431372549,600.0,0.0,0.0,459.0,0,0,
1272,6,10.0,18,0.3754,600.0,5.0,0.2,244.0,0,0,
1273,6,15.0,18,0.3505333333333333,600.0,5.0,0.2,242.0,0,0,
1274,6,20.0,18,0.34653333333333336,600.0,5.0,0.2,255.0,0,0,
1275,6,25.0,18,0.39540000000000003,600.0,6.0,0.24,402.0,0,0,
1276,6,10.0,19,0.3786111111111111,600.0,6.0,0.25,393.0,0,0,
1277,6,15.0,19,0.3507638888888889,600.0,4.0,0.1666666666666666,387.0,0,0,
1278,6,20.0,19,0.36756944444444445,600.0,4.0,0.1666666666666666,414.0,0,0,
1279,6,25.0,19,0.27777777777777773,600.0,3.0,0.125,255.0,0,0,
1280,6,10.0,20,0.2157017543859649,600.0,1.0,0.0526315789473684,553.0,0,0,
1281,6,15.0,20,0.29096491228070176,600.0,3.0,0.1578947368421052,,0,0,
1282,6,20.0,20,0.2585087719298245,600.0,2.0,0.1052631578947368,,0,0,
1283,6,25.0,20,0.14903508771929824,600.0,0.0,0.0,201.0,0,0,
1284,6,10.0,21,0.4735416666666667,600.0,7.0,0.2916666666666667,,0,0,
1285,6,15.0,21,0.3614583333333333,600.0,4.0,0.1666666666666666,186.0,0,0,
1286,6,20.0,21,0.3504166666666666,600.0,4.0,0.1666666666666666,210.0,0,0,
1287,6,25.0,21,0.3838888888888889,600.0,5.0,0.2083333333333333,263.0,0,0,
1288,6,10.0,22,0.17944444444444443,600.0,0.0,0.0,372.0,0,0,
1289,6,15.0,22,0.14699999999999996,600.0,0.0,0.0,240.0,0,0,
1290,6,20.0,22,0.10111111111111111,600.0,0.0,0.0,209.0,0,0,
1291,6,25.0,22,0.16355555555555554,600.0,0.0,0.0,390.0,0,0,
1292,6,10.0,23,0.344047619047619,600.0,3.0,0.1428571428571428,399.0,0,0,
1293,6,15.0,23,0.26325396825396824,600.0,1.0,0.0476190476190476,269.0,0,0,
1294,6,20.0,23,0.1955555555555555,600.0,1.0,0.0476190476190476,112.0,0,0,
1295,6,25.0,23,0.24404761904761904,600.0,1.0,0.0476190476190476,248.0,0,0,
1296,6,10.0,24,0.44095238095238093,600.0,1.0,0.0476190476190476,539.0,0,0,
1297,6,15.0,24,0.25706349206349205,600.0,0.0,0.0,234.0,0,0,
1298,6,20.0,24,0.24587301587301585,600.0,1.0,0.0476190476190476,196.0,0,0,
1299,6,25.0,24,0.15944444444444442,600.0,0.0,0.0,126.0,0,0,
1300,6,10.0,25,0.4247222222222222,600.0,2.0,0.1111111111111111,,0,0,
1301,6,15.0,25,0.26111111111111107,600.0,0.0,0.0,501.0,0,0,
1302,6,20.0,25,0.23833333333333334,600.0,0.0,0.0,408.0,0,0,
1303,6,25.0,25,0.2758333333333333,600.0,0.0,0.0,442.0,0,0,
1304,6,10.0,26,0.2913492063492063,600.0,2.0,0.0952380952380952,338.0,0,0,
1305,6,15.0,26,0.2546825396825397,600.0,0.0,0.0,295.0,0,0,
1306,6,20.0,26,0.26650793650793647,600.0,1.0,0.0476190476190476,232.0,0,0,
1307,6,25.0,26,0.32849206349206345,600.0,4.0,0.1904761904761904,,0,0,
1308,6,10.0,27,0.185625,600.0,0.0,0.0,234.0,0,0,
1309,6,15.0,27,0.33770833333333333,600.0,1.0,0.0625,588.0,0,0,
1310,6,20.0,27,0.1603125,600.0,0.0,0.0,183.0,0,0,
1311,6,25.0,27,0.19104166666666667,600.0,0.0,0.0,343.0,0,0,
1312,6,10.0,28,0.4005333333333333,600.0,4.0,0.16,216.0,0,0,
1313,6,15.0,28,0.2758,600.0,2.0,0.08,148.0,0,0,
1314,6,20.0,28,0.26306666666666667,600.0,1.0,0.04,183.0,0,0,
1315,6,25.0,28,0.35766666666666663,600.0,2.0,0.08,179.0,0,0,
1316,6,10.0,29,0.3539473684210526,600.0,1.0,0.0526315789473684,581.0,0,0,
1317,6,15.0,29,0.29745614035087714,600.0,0.0,0.0,521.0,0,0,
1318,6,20.0,29,0.25114035087719294,600.0,1.0,0.0526315789473684,597.0,0,0,
1319,6,25.0,29,0.2687719298245614,600.0,0.0,0.0,570.0,0,0,
1320,6,10.0,30,0.23117647058823526,600.0,0.0,0.0,433.0,0,0,
1321,6,15.0,30,0.10470588235294118,600.0,0.0,0.0,115.0,0,0,
1322,6,20.0,30,0.15401960784313726,600.0,0.0,0.0,274.0,0,0,
1323,6,25.0,30,0.3730392156862745,600.0,1.0,0.0588235294117647,581.0,0,0,
1324,6,10.0,31,0.4228030303030303,600.0,2.0,0.0909090909090909,470.0,0,0,
1325,6,15.0,31,0.4372727272727273,600.0,4.0,0.1818181818181818,593.0,0,0,
1326,6,20.0,31,0.3264393939393939,600.0,4.0,0.1818181818181818,232.0,0,0,
1327,6,25.0,31,0.3117424242424242,600.0,3.0,0.1363636363636363,276.0,0,0,
1328,6,10.0,32,0.41043478260869565,600.0,7.0,0.3043478260869565,,0,0,
1329,6,15.0,32,0.3655797101449275,600.0,4.0,0.1739130434782608,355.0,0,0,
1330,6,20.0,32,0.3857246376811594,600.0,4.0,0.1739130434782608,466.0,0,0,
1331,6,25.0,32,0.3113043478260869,600.0,3.0,0.1304347826086956,287.0,0,0,
1332,6,10.0,33,0.255,600.0,0.0,0.0,290.0,0,0,
1333,6,15.0,33,0.1443939393939394,600.0,0.0,0.0,147.0,0,0,
1334,6,20.0,33,0.13393939393939394,600.0,0.0,0.0,123.0,0,0,
1335,6,25.0,33,0.1509090909090909,600.0,0.0,0.0,153.0,0,0,
1336,6,10.0,34,0.4046376811594203,600.0,4.0,0.1739130434782608,434.0,0,0,
1337,6,15.0,34,0.36318840579710143,600.0,3.0,0.1304347826086956,277.0,0,0,
1338,6,20.0,34,0.3610144927536232,600.0,4.0,0.1739130434782608,287.0,0,0,
1339,6,25.0,34,0.3927536231884058,600.0,3.0,0.1304347826086956,337.0,0,0,
1340,6,10.0,35,0.431875,600.0,5.0,0.2083333333333333,451.0,0,0,
1341,6,15.0,35,0.29701388888888886,600.0,4.0,0.1666666666666666,133.0,0,0,
1342,6,20.0,35,0.34951388888888885,600.0,5.0,0.2083333333333333,206.0,0,0,
1343,6,25.0,35,0.3122222222222222,600.0,4.0,0.1666666666666666,189.0,0,0,
1344,6,10.0,36,0.23799999999999996,600.0,0.0,0.0,469.0,0,0,
1345,6,15.0,36,0.23555555555555552,600.0,0.0,0.0,456.0,0,0,
1346,6,20.0,36,0.1401111111111111,600.0,0.0,0.0,147.0,0,0,
1347,6,25.0,36,0.14833333333333334,600.0,0.0,0.0,186.0,0,0,
1348,6,10.0,37,0.3910919540229885,600.0,9.0,0.3103448275862069,178.0,0,0,
1349,6,15.0,37,0.35781609195402303,600.0,9.0,0.3103448275862069,54.0,0,0,
1350,6,20.0,37,0.4363218390804598,600.0,9.0,0.3103448275862069,287.0,0,0,
