RunId,cohere,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
312,0.35,62,0.42249999999999993,600.0,9.0,0.3,101.0,0,0,
313,0.45,62,0.40605555555555556,600.0,5.0,0.1666666666666666,295.0,0,0,
314,0.6,62,0.3700555555555555,600.0,7.0,0.2333333333333333,110.0,0,0,
315,0.15,63,0.34794444444444445,600.0,6.0,0.2,93.0,0,0,
316,0.25,63,0.3233333333333333,600.0,6.0,0.2,93.0,0,0,
317,0.35,63,0.3193333333333333,600.0,6.0,0.2,93.0,0,0,
318,0.45,63,0.34544444444444444,600.0,6.0,0.2,106.0,0,0,
319,0.6,63,0.3886111111111111,600.0,7.0,0.2333333333333333,105.0,0,0,
320,0.15,64,0.43555555555555553,600.0,5.0,0.1666666666666666,199.0,0,0,
321,0.25,64,0.48766666666666664,600.0,9.0,0.3,286.0,0,0,
322,0.35,64,0.46594444444444444,600.0,9.0,0.3,194.0,0,0,
323,0.45,64,0.6156666666666666,600.0,14.0,0.4666666666666667,,0,0,
324,0.6,64,0.47866666666666663,600.0,8.0,0.2666666666666666,312.0,0,0,
325,0.15,65,0.42216666666666663,600.0,9.0,0.3,158.0,0,0,
326,0.25,65,0.424,600.0,9.0,0.3,203.0,0,0,
