min_priority,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
8,288.0,288.0,100,21.6,2.103388319888276,0.54,0.052584707997206916,0.912,0.09214612900664404,0.5,0.0,0.0004999999999999983,0.00351763235340723,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,2.02,1.847630204813012,1.96,1.763376009107232,17.98,1.847630204813012,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,289.0,289.0,100,21.59,2.1038444847853213,0.5397500000000001,0.05259611211963305,0.9125,0.09221598494180863,0.5,0.0,0.0002500000000000002,0.002500000000000002,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,2.01,1.8394937819240853,1.95,1.7602513594611562,17.99,1.8394937819240849,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,290.0,290.0,100,21.56,2.142970655964106,0.539,0.05357426639910266,0.9129999999999999,0.0914584411885883,0.5,0.0,0.0007500000000000001,0.005567537583840341,4.47,0.6269212893420537,4.51,0.5772627852480389,0.47,0.5213618530523515,0.02,0.2,1.98,1.8145316895897001,1.94,1.7513054294070771,18.02,1.8145316895897001,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,291.0,291.0,100,21.57,2.065860057646155,0.53925,0.051646501441153896,0.9135,0.09013317868016138,0.5,0.0,-0.0002499999999999997,0.0056127110430277145,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.99,1.8006452266682718,1.94,1.7513054294070771,18.01,1.8006452266682713,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,292.0,292.0,100,21.57,2.065860057646155,0.53925,0.051646501441153896,0.9135,0.09013317868016138,0.5,0.0,0.0,0.0,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.99,1.8006452266682718,1.94,1.7742262504761868,18.01,1.8006452266682713,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,293.0,293.0,100,21.57,2.065860057646155,0.53925,0.051646501441153896,0.9135,0.09013317868016138,0.5,0.0,0.0,0.0,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.99,1.8006452266682718,1.91,1.7528908302077066,18.01,1.8006452266682713,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,294.0,294.0,100,21.56,2.056377122194971,0.539,0.051409428054874265,0.914,0.08963449913032057,0.5,0.0,0.0002500000000000002,0.002500000000000002,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.98,1.7921264385408666,1.9,1.7609685122142587,18.02,1.7921264385408666,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,295.0,295.0,100,21.53,2.0862948647365887,0.53825,0.05215737161841473,0.9145,0.08827613928846666,0.5,0.0,0.0007500000000000001,0.005567537583840341,4.47,0.6269212893420537,4.51,0.5772627852480389,0.47,0.5213618530523515,0.02,0.2,1.95,1.7545035845739467,1.88,1.7481880951893067,18.05,1.7545035845739458,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,296.0,296.0,100,21.55,2.0319418984773847,0.53875,0.050798547461934615,0.9145,0.08827613928846666,0.5,0.0,-0.0004999999999999999,0.004999999999999998,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.97,1.7664379497460505,1.88,1.7481880951893067,18.03,1.7664379497460496,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,297.0,297.0,100,21.55,2.0319418984773847,0.53875,0.050798547461934615,0.9145,0.08827613928846666,0.5,0.0,0.0,0.0,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.97,1.7664379497460505,1.89,1.7689522094143524,18.03,1.7664379497460496,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,298.0,298.0,100,21.55,2.0319418984773847,0.53875,0.050798547461934615,0.9145,0.08827613928846666,0.5,0.0,0.0,0.0,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.97,1.7664379497460505,1.87,1.7561148578436987,18.03,1.7664379497460496,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,299.0,299.0,100,21.54,2.0271889279233326,0.5385,0.0506797231980833,0.915,0.08804842561071295,0.5,0.0,0.00024999999999999914,0.0024999999999999905,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.96,1.7633760091072321,1.87,1.7561148578436987,18.04,1.763376009107232,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,300.0,300.0,100,21.51,2.0816417374832596,0.53775,0.052041043437081484,0.9155,0.08810433438471535,0.5,0.0,0.0007500000000000001,0.0055675375838403415,4.47,0.6269212893420537,4.51,0.5772627852480389,0.47,0.5213618530523515,0.02,0.2,1.93,1.7538125857281859,1.85,1.7659804270395718,18.07,1.7538125857281857,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,301.0,301.0,100,21.53,2.027363317267534,0.53825,0.05068408293168835,0.9155,0.08810433438471535,0.5,0.0,-0.0004999999999999999,0.004999999999999998,4.47,0.6269212893420537,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.95,1.7659804270395718,1.85,1.7659804270395718,18.05,1.7659804270395716,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,302.0,302.0,100,21.52,2.0324637981792173,0.538,0.050811594954480434,0.9159999999999999,0.08844332774281065,0.5,0.0,0.0002500000000000002,0.0025000000000000022,4.48,0.6273239621880815,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.94,1.7742262504761868,1.86,1.7639487383467671,18.06,1.774226250476186,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,303.0,303.0,100,21.52,2.0324637981792173,0.538,0.050811594954480434,0.9159999999999999,0.08844332774281065,0.5,0.0,0.0,0.0,4.48,0.6273239621880815,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.94,1.7742262504761868,1.84,1.7507285640699717,18.06,1.774226250476186,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,304.0,304.0,100,21.5,2.0424781936944085,0.5375,0.0510619548423602,0.917,0.08910894478336076,0.5,0.0,0.0005000000000000004,0.0035176323534072454,4.49,0.6275654418770875,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.92,1.7904347420826496,1.82,1.731350847626141,18.08,1.79043474208265,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,305.0,305.0,100,21.46,2.0812777738007897,0.5365,0.052031944345019746,0.9179999999999999,0.08834047998534085,0.5,0.0,0.0009999999999999992,0.006071959063489051,4.51,0.6112580172368814,4.51,0.5772627852480389,0.47,0.5213618530523515,0.02,0.2,1.88,1.7654369648241983,1.81,1.739005869495964,18.12,1.7654369648241977,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,306.0,306.0,100,21.47,2.0123607926005613,0.5367500000000001,0.05030901981501404,0.9185,0.08751767498250532,0.5,0.0,-0.0002499999999999997,0.0056127110430277145,4.51,0.6112580172368814,4.53,0.5213618530523517,0.47,0.5213618530523515,0.0,0.0,1.89,1.763232797729755,1.79,1.725009149441407,18.11,1.7632327977297546,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,307.0,307.0,100,21.46,2.027188927923332,0.5365,0.0506797231980833,0.9185,0.08751767498250532,0.5,0.0,0.0002499999999999997,0.002499999999999996,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.88,1.7711492588061843,1.79,1.7482747628632767,18.12,1.7711492588061848,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,308.0,308.0,100,21.46,2.027188927923332,0.5365,0.0506797231980833,0.9185,0.08751767498250532,0.5,0.0,0.0,0.0,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.88,1.7711492588061843,1.77,1.7341198681670529,18.12,1.7711492588061848,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,309.0,309.0,100,21.44,2.0366341811623383,0.536,0.05091585452905846,0.919,0.08755373530384962,0.5,0.0,0.0005000000000000004,0.003517632353407245,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.86,1.7810449775682848,1.76,1.712225794606883,18.14,1.781044977568285,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,310.0,310.0,100,21.39,2.0932551616363373,0.5347500000000001,0.052331379040908434,0.9205,0.08793219380335456,0.5,0.0,0.0012500000000000005,0.007432354875132043,4.51,0.6112580172368814,4.5,0.5773502691896258,0.48,0.5218459852516185,0.02,0.2,1.82,1.760280051181021,1.74,1.7092735771713552,18.18,1.760280051181021,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,311.0,311.0,100,21.4,2.040003961176586,0.535,0.05100009902941467,0.9209999999999999,0.08795660086863089,0.5,0.0,-0.0002499999999999997,0.0056127110430277145,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.83,1.775563646458854,1.71,1.67751018001096,18.17,1.7755636464588544,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,312.0,312.0,100,21.4,2.040003961176586,0.535,0.05100009902941467,0.9209999999999999,0.08795660086863089,0.5,0.0,0.0,0.0,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.83,1.775563646458854,1.72,1.6822303617218988,18.17,1.7755636464588544,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,313.0,313.0,100,21.39,2.0195759130785027,0.5347500000000001,0.05048939782696257,0.9215000000000001,0.08682241250467133,0.5,0.0,0.0002500000000000002,0.0025000000000000014,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.82,1.7545323702866922,1.7,1.6666666666666667,18.18,1.7545323702866922,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,314.0,314.0,100,21.38,2.0190006528883626,0.5345,0.05047501632220908,0.922,0.08684131586643619,0.5,0.0,0.0002500000000000002,0.0025000000000000022,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.81,1.7563449190712725,1.68,1.6568193942160703,18.19,1.7563449190712723,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,315.0,315.0,100,21.35,2.056647266742156,0.53375,0.05141618166855389,0.9225,0.08598067671097248,0.5,0.0,0.0007500000000000001,0.0055675375838403415,4.51,0.6112580172368814,4.5,0.5773502691896258,0.48,0.5218459852516185,0.02,0.2,1.78,1.7266771966450887,1.67,1.651782019027886,18.22,1.7266771966450885,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,316.0,316.0,100,21.34,1.9808170949475277,0.5335,0.0495204273736882,0.924,0.08482900209220663,0.5,0.0,0.00025000000000000076,0.0075335947929956095,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.77,1.7224307465810273,1.66,1.6527907222988554,18.23,1.7224307465810278,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,317.0,317.0,100,21.32,1.9739720506039735,0.5329999999999999,0.04934930126509935,0.925,0.0845367650579595,0.5,0.0,0.0005000000000000004,0.003517632353407245,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.75,1.7196135342194496,1.67,1.6639675113378505,18.25,1.71961353421945,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,318.0,318.0,100,21.31,1.9524395514382005,0.53275,0.04881098878595503,0.9255,0.0833318181680438,0.5,0.0,0.0002500000000000002,0.0025000000000000022,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.74,1.6974133619163363,1.62,1.6439666245475493,18.26,1.697413361916337,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,319.0,319.0,100,21.31,1.9524395514382005,0.53275,0.04881098878595503,0.9255,0.0833318181680438,0.5,0.0,0.0,0.0,4.51,0.6112580172368814,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.74,1.6974133619163363,1.61,1.650803293900129,18.26,1.697413361916337,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,320.0,320.0,100,21.27,1.9891371663780928,0.53175,0.0497284291594523,0.9265000000000001,0.08240544014600351,0.5,0.0,0.0009999999999999992,0.00607195906348905,4.51,0.6112580172368814,4.5,0.5773502691896258,0.48,0.5218459852516185,0.02,0.2,1.7,1.6666666666666667,1.61,1.650803293900129,18.3,1.6666666666666665,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,321.0,321.0,100,21.27,1.9167259542872537,0.53175,0.04791814885718134,0.9275,0.08145612935869842,0.5,0.0,5.551115123125783e-19,0.006154574548966637,4.52,0.6110100926607788,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.7,1.666666666666667,1.61,1.650803293900129,18.3,1.666666666666667,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,322.0,322.0,100,21.25,1.9036116656864057,0.53125,0.047590291642160144,0.9285,0.08079622703462275,0.5,0.0,0.0004999999999999983,0.0035176323534072303,4.52,0.6110100926607788,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.68,1.65681939421607,1.61,1.6629959577688562,18.32,1.6568193942160698,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,323.0,323.0,100,21.25,1.9036116656864057,0.53125,0.047590291642160144,0.9285,0.08079622703462275,0.5,0.0,0.0,0.0,4.52,0.6110100926607788,4.52,0.5218459852516186,0.48,0.5218459852516185,0.0,0.0,1.68,1.65681939421607,1.58,1.6464225067421394,18.32,1.6568193942160698,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,324.0,324.0,100,21.22,1.9152761754595153,0.5305,0.04788190438648787,0.93,0.0816496580927726,0.5,0.0,0.0007500000000000007,0.0042861651999441365,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.65,1.6659089186544762,1.56,1.6287815362808156,18.35,1.6659089186544758,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,325.0,325.0,100,21.2,1.9694638556693238,0.53,0.049236596391733084,0.93,0.0816496580927726,0.5,0.0,0.0004999999999999999,0.004999999999999998,4.52,0.6110100926607788,4.49,0.5772627852480389,0.49,0.5221362491019587,0.02,0.2,1.63,1.6493341172433897,1.56,1.6287815362808156,18.37,1.6493341172433893,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,326.0,326.0,100,21.21,1.919043322264318,0.53025,0.04797608305660795,0.9305,0.0819259951838773,0.5,0.0,-0.0002499999999999997,0.0056127110430277145,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.64,1.6728370627122768,1.55,1.6229104669815844,18.36,1.672837062712277,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,327.0,327.0,100,21.19,1.9263982197380947,0.52975,0.04815995549345239,0.9309999999999999,0.08189054039423972,0.5,0.0,0.0005000000000000004,0.0035176323534072454,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.62,1.668362773330292,1.57,1.6407377005542971,18.38,1.6683627733302915,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,328.0,328.0,100,21.18,1.9299866540596813,0.5295000000000001,0.048249666351492033,0.9315000000000001,0.08215992043114774,0.5,0.0,0.0002500000000000002,0.0025000000000000014,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.61,1.6750998764132232,1.54,1.62319052324349,18.39,1.675099876413223,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,329.0,329.0,100,21.18,1.9299866540596813,0.5295000000000001,0.048249666351492033,0.9315000000000001,0.08215992043114774,0.5,0.0,0.0,0.0,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.61,1.6750998764132232,1.54,1.62319052324349,18.39,1.675099876413223,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,330.0,330.0,100,21.15,1.9765033914885284,0.52875,0.049412584787213214,0.932,0.08181032509976534,0.5,0.0,0.000749999999999999,0.005567537583840336,4.52,0.6110100926607788,4.49,0.5772627852480389,0.49,0.5221362491019587,0.02,0.2,1.58,1.6525462447112003,1.52,1.6110727964792761,18.42,1.6525462447112003,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,331.0,331.0,100,21.16,1.9107352226064944,0.529,0.04776838056516237,0.9325,0.08114552334907921,0.5,0.0,-0.0002499999999999997,0.0056127110430277145,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.59,1.6581296509603645,1.51,1.6174240650060225,18.41,1.6581296509603645,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,332.0,332.0,100,21.16,1.9107352226064944,0.529,0.04776838056516237,0.9325,0.08114552334907921,0.5,0.0,0.0,0.0,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.59,1.6581296509603645,1.52,1.6359595460657446,18.41,1.6581296509603645,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,333.0,333.0,100,21.15,1.9089105253886034,0.52875,0.04772276313471509,0.9329999999999999,0.08109727293052262,0.5,0.0,0.0002500000000000002,0.0025000000000000014,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.58,1.6586473739499634,1.5,1.6174552903130326,18.42,1.658647373949963,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,334.0,334.0,100,21.13,1.8891235742502068,0.52825,0.04722808935625521,0.934,0.08005048911831088,0.5,0.0,0.0004999999999999994,0.003517632353407238,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.56,1.6411378166788229,1.5,1.6174552903130326,18.44,1.6411378166788217,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,335.0,335.0,100,21.11,1.943104877678136,0.5277499999999999,0.048577621941953426,0.934,0.08005048911831088,0.5,0.0,0.0004999999999999999,0.004999999999999998,4.52,0.6110100926607788,4.49,0.5772627852480389,0.49,0.5221362491019587,0.02,0.2,1.54,1.62319052324349,1.48,1.6110727964792761,18.46,1.6231905232434893,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,336.0,336.0,100,21.12,1.8924624544265451,0.528,0.047311561360663605,0.9345,0.08030717542189134,0.5,0.0,-0.0002499999999999997,0.0056127110430277145,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.55,1.647618422040269,1.47,1.585636283717809,18.45,1.647618422040269,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,337.0,337.0,100,21.12,1.8924624544265451,0.528,0.047311561360663605,0.9345,0.08030717542189134,0.5,0.0,0.0,0.0,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.55,1.647618422040269,1.47,1.566408747305876,18.45,1.647618422040269,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,338.0,338.0,100,21.11,1.9116601278586225,0.5277499999999999,0.047791503196465565,0.9345,0.08030717542189134,0.5,0.0,0.0002500000000000002,0.002500000000000002,4.52,0.6110100926607788,4.51,0.5221362491019589,0.49,0.5221362491019587,0.0,0.0,1.54,1.6478942792411035,1.44,1.552580126919397,18.46,1.6478942792411033,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,339.0,339.0,100,21.09,1.8968075252588987,0.52725,0.04742018813147249,0.9355,0.07954891767353157,0.5,0.0,0.0005000000000000004,0.003517632353407245,4.52,0.6110100926607788,4.5,0.5222329678670937,0.5,0.5222329678670935,0.0,0.0,1.52,1.6359595460657446,1.44,1.552580126919397,18.48,1.6359595460657443,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,340.0,340.0,100,21.07,1.9501618684435695,0.5267499999999999,0.04875404671108925,0.9355,0.07954891767353157,0.5,0.0,0.0004999999999999999,0.004999999999999998,4.52,0.6110100926607788,4.48,0.5770002538381531,0.5,0.5222329678670935,0.02,0.2,1.5,1.6174552903130326,1.43,1.5456357588351466,18.5,1.6174552903130326,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,341.0,341.0,100,21.08,1.88925724275254,0.527,0.0472314310688135,0.9359999999999999,0.0791622805802528,0.5,0.0,-0.00025000000000000076,0.005612711043027709,4.52,0.6110100926607788,4.5,0.5222329678670937,0.5,0.5222329678670935,0.0,0.0,1.51,1.6298664504997475,1.43,1.5456357588351466,18.49,1.6298664504997473,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,342.0,342.0,100,21.08,1.88925724275254,0.527,0.0472314310688135,0.9359999999999999,0.0791622805802528,0.5,0.0,0.0,0.0,4.52,0.6110100926607788,4.5,0.5222329678670937,0.5,0.5222329678670935,0.0,0.0,1.51,1.6298664504997475,1.44,1.571976816340213,18.49,1.6298664504997473,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,343.0,343.0,100,21.07,1.8923290123308605,0.5267499999999999,0.04730822530827152,0.9365000000000001,0.07940911837319493,0.5,0.0,0.0002500000000000002,0.0025000000000000022,4.52,0.6110100926607788,4.5,0.5222329678670937,0.5,0.5222329678670935,0.0,0.0,1.5,1.6360830286900712,1.41,1.5445897758814717,18.5,1.636083028690071,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,344.0,344.0,100,21.07,1.8923290123308605,0.5267499999999999,0.04730822530827152,0.9365000000000001,0.07940911837319493,0.5,0.0,0.0,0.0,4.52,0.6110100926607788,4.5,0.5222329678670937,0.5,0.5222329678670935,0.0,0.0,1.5,1.6360830286900712,1.39,1.5432813002551322,18.5,1.636083028690071,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,345.0,345.0,100,21.04,1.9380298232895168,0.526,0.04845074558223793,0.937,0.07901540573479546,0.5,0.0,0.000749999999999999,0.005567537583840336,4.52,0.6110100926607788,4.47,0.576562435842158,0.51,0.5221362491019587,0.02,0.2,1.47,1.6046334425184103,1.38,1.5359661191549503,18.53,1.6046334425184103,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,346.0,346.0,100,21.03,1.871935205647197,0.52575,0.04679838014117993,0.9384999999999999,0.07844930164949164,0.5,0.0,0.00025000000000000076,0.0066429502390720875,4.52,0.6110100926607788,4.49,0.5221362491019589,0.51,0.5221362491019587,0.0,0.0,1.46,1.6106965680547765,1.37,1.535143858622594,18.54,1.6106965680547767,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,347.0,347.0,100,21.01,1.8339943711842064,0.52525,0.04584985927960517,0.9395,0.07630845168118537,0.5,0.0,0.0004999999999999994,0.0035176323534072368,4.53,0.5938234271450249,4.49,0.5221362491019589,0.51,0.5221362491019587,0.0,0.0,1.44,1.571976816340213,1.39,1.5563165526721137,18.56,1.5719768163402117,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,348.0,348.0,100,21.0,1.8257418583505536,0.525,0.04564354645876388,0.94,0.07587869106393283,0.5,0.0,0.00024999999999999914,0.002499999999999991,4.53,0.5938234271450249,4.49,0.5221362491019589,0.51,0.5221362491019587,0.0,0.0,1.43,1.5651185129554757,1.36,1.5276574791940023,18.57,1.5651185129554752,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,349.0,349.0,100,20.99,1.8449768003797213,0.52475,0.04612442000949307,0.94,0.07587869106393283,0.5,0.0,0.0002500000000000002,0.0025000000000000022,4.53,0.5938234271450249,4.49,0.5221362491019589,0.51,0.5221362491019587,0.0,0.0,1.42,1.5710769644682683,1.35,1.5266984249707212,18.58,1.5710769644682678,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,350.0,350.0,100,20.97,1.898723654235001,0.52425,0.04746809135587506,0.94,0.07587869106393283,0.5,0.0,0.0004999999999999999,0.004999999999999998,4.53,0.5938234271450249,4.47,0.576562435842158,0.51,0.5221362491019587,0.02,0.2,1.4,1.5504968249049735,1.31,1.52881415720575,18.6,1.550496824904973,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,351.0,351.0,100,20.98,1.8366636418607885,0.5245000000000001,0.04591659104651971,0.9405,0.07544313531837515,0.5,0.0,-0.00025000000000000076,0.005612711043027709,4.53,0.5938234271450249,4.49,0.5221362491019589,0.51,0.5221362491019587,0.0,0.0,1.41,1.5640855591570546,1.28,1.518106209936072,18.59,1.5640855591570546,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
8,352.0,352.0,100,20.98,1.8366636418607885,0.5245000000000001,0.04591659104651971,0.9405,0.07544313531837515,0.5,0.0,0.0,0.0,4.53,0.5938234271450249,4.49,0.5221362491019589,0.51,0.5221362491019587,0.0,0.0,1.41,1.5640855591570546,1.3,1.5275252316519468,18.59,1.5640855591570546,5.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.63,0.7608474807008886
