priority_range_width,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0,54.0,54.0,100,16.37,3.215037269840684,0.8184999999999999,0.16075186349203424,0.1815,0.1607518634920342,0.0,0.0,0.003999999999999999,0.015374122295716146,1.47,1.2827920936595907,4.57,0.6072790781740127,0.42,0.6060303022726894,0.01,0.09999999999999999,17.13,2.4521892918843604,16.07,2.9890541053056303,2.87,2.4521892918843613,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,55.0,55.0,100,16.24,3.3001989532925333,0.812,0.16500994766462668,0.188,0.16500994766462668,0.0,0.0,0.0065000000000000014,0.022082261266144435,1.54,1.3289321299677448,4.55,0.6256309946079571,0.43,0.6072790781740128,0.02,0.1407052941362897,17.01,2.5125744373113212,15.99,2.9932415454645405,2.99,2.5125744373113212,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,56.0,56.0,100,16.11,3.34209454677691,0.8055,0.1671047273388455,0.1945,0.1671047273388455,0.0,0.0,0.0065000000000000014,0.024261829354695494,1.57,1.3503086067019396,4.55,0.6092717958449424,0.45,0.6092717958449424,0.0,0.0,16.92,2.5571448725072057,15.95,3.002944682753375,3.08,2.5571448725072066,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,57.0,57.0,100,15.95,3.5201440512305933,0.7975,0.17600720256152969,0.2025,0.17600720256152969,0.0,0.0,0.007999999999999998,0.029059326290271158,1.57,1.3503086067019396,4.51,0.6434597143880911,0.48,0.6432242017658957,0.01,0.09999999999999999,16.79,2.705381841642859,15.82,2.9995959323841865,3.21,2.7053818416428594,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,58.0,58.0,100,15.88,3.5541411328082053,0.794,0.17770705664041025,0.20600000000000002,0.17770705664041025,0.0,0.0,0.0034999999999999996,0.014659433478105147,1.59,1.3787345977051169,4.5,0.6435381994422816,0.5,0.6435381994422819,0.0,0.0,16.73,2.7445262327812134,15.7,3.00672646584355,3.27,2.7445262327812143,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,59.0,59.0,100,15.77,3.572778676989028,0.7885,0.1786389338494514,0.2115,0.1786389338494514,0.0,0.0,0.005500000000000002,0.01725477536009301,1.63,1.368144064716206,4.48,0.6587407638361193,0.51,0.6434597143880911,0.01,0.09999999999999999,16.63,2.78761691787234,15.57,3.039321428785503,3.37,2.787616917872339,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,60.0,60.0,100,15.63,3.5637201082718337,0.7815000000000001,0.17818600541359167,0.21850000000000003,0.17818600541359175,0.0,0.0,0.006999999999999999,0.022495790852081768,1.71,1.3801990780135651,4.46,0.6578200914591104,0.53,0.6583573068132103,0.01,0.1,16.52,2.7797245703250324,15.44,3.0857116134882343,3.48,2.7797245703250324,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,61.0,61.0,100,15.5,3.7186399164590855,0.775,0.18593199582295425,0.225,0.1859319958229542,0.0,0.0,0.0065000000000000014,0.020907443940405824,1.73,1.3988090172238192,4.44,0.6863753427324669,0.52,0.6587407638361193,0.04,0.24287836253956216,16.4,2.9370499870214375,15.26,3.0570997016549177,3.6,2.9370499870214375,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,62.0,62.0,100,15.36,3.7753051920247835,0.768,0.1887652596012392,0.23199999999999998,0.18876525960123922,0.0,0.0,0.006999999999999999,0.022495790852081775,1.75,1.4168894655461863,4.41,0.6976873775321415,0.57,0.6854181058288289,0.02,0.14070529413628968,16.3,2.993258418445684,15.11,3.1039076056226973,3.7,2.9932584184456843,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,63.0,63.0,100,15.22,3.76743086911165,0.7609999999999999,0.1883715434555824,0.23900000000000002,0.18837154345558246,0.0,0.0,0.007000000000000002,0.024638804903458843,1.83,1.3930201184853903,4.38,0.7216703408122581,0.6,0.7106690545187014,0.02,0.2,16.21,2.9858081828963,15.01,3.102605617245224,3.79,2.9858081828963,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
