RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
253,4,53,0.3353623188405797,600.0,4.0,0.1739130434782608,247.0,0,0,
254,4,54,0.20052631578947366,600.0,0.0,0.0,451.0,0,0,
255,4,55,0.3168939393939394,600.0,3.0,0.1363636363636363,364.0,0,0,
256,4,56,0.26378787878787874,600.0,3.0,0.1363636363636363,219.0,0,0,
257,4,57,0.3794642857142857,600.0,8.0,0.2857142857142857,150.0,0,0,
258,4,58,0.31569444444444444,600.0,4.0,0.1666666666666666,195.0,0,0,
259,4,59,0.3522222222222222,600.0,4.0,0.1666666666666666,220.0,0,0,
260,4,60,0.26456140350877194,600.0,1.0,0.0526315789473684,382.0,0,0,
261,4,61,0.30749999999999994,600.0,4.0,0.1666666666666666,158.0,0,0,
262,4,62,0.3251449275362318,600.0,4.0,0.1739130434782608,218.0,0,0,
263,4,63,0.2958333333333333,600.0,4.0,0.1666666666666666,129.0,0,0,
264,4,64,0.23088235294117648,600.0,0.0,0.0,305.0,0,0,
265,4,65,0.3225,600.0,2.0,0.1,512.0,0,0,
266,4,66,0.26725,600.0,2.0,0.1,435.0,0,0,
267,4,67,0.2033333333333333,600.0,1.0,0.0526315789473684,194.0,0,0,
268,4,68,0.3433333333333333,600.0,4.0,0.1666666666666666,276.0,0,0,
269,4,69,0.37340277777777775,600.0,6.0,0.25,236.0,0,0,
270,4,70,0.16739583333333333,600.0,0.0,0.0,235.0,0,0,
271,4,71,0.28791666666666665,600.0,1.0,0.05,369.0,0,0,
272,4,72,0.2401111111111111,600.0,0.0,0.0,378.0,0,0,
273,4,73,0.14728070175438596,600.0,0.0,0.0,240.0,0,0,
274,4,74,0.4080434782608695,600.0,5.0,0.217391304347826,582.0,0,0,
275,4,75,0.33061403508771925,600.0,1.0,0.0526315789473684,551.0,0,0,
276,4,76,0.3234666666666667,600.0,5.0,0.2,174.0,0,0,
277,4,77,0.32094202898550717,600.0,4.0,0.1739130434782608,264.0,0,0,
278,4,78,0.2515625,600.0,0.0,0.0,442.0,0,0,
279,4,79,0.3703623188405797,600.0,5.0,0.217391304347826,531.0,0,0,
280,4,80,0.19844444444444445,600.0,0.0,0.0,301.0,0,0,
281,4,81,0.3278333333333333,600.0,1.0,0.05,351.0,0,0,
282,4,82,0.4191025641025641,600.0,6.0,0.2307692307692307,327.0,0,0,
283,4,83,0.27009803921568626,600.0,1.0,0.0588235294117647,549.0,0,0,
284,4,84,0.3884126984126983,600.0,4.0,0.1904761904761904,,0,0,
285,4,85,0.3039130434782608,600.0,3.0,0.1304347826086956,234.0,0,0,
286,4,86,0.23589743589743586,600.0,0.0,0.0,265.0,0,0,
287,4,87,0.30962962962962964,600.0,2.0,0.1111111111111111,,0,0,
288,4,88,0.4243827160493827,600.0,8.0,0.2962962962962963,247.0,0,0,
289,4,89,0.2859803921568628,600.0,0.0,0.0,369.0,0,0,
290,4,90,0.15362745098039216,600.0,0.0,0.0,134.0,0,0,
291,4,91,0.28623188405797095,600.0,3.0,0.1304347826086956,244.0,0,0,
292,4,92,0.2625438596491228,600.0,0.0,0.0,391.0,0,0,
293,4,93,0.2564912280701754,600.0,0.0,0.0,525.0,0,0,
294,4,94,0.3516666666666667,600.0,4.0,0.1739130434782608,521.0,0,0,
295,4,95,0.2942105263157895,600.0,0.0,0.0,495.0,0,0,
296,4,96,0.27201388888888883,600.0,4.0,0.1666666666666666,125.0,0,0,
297,4,97,0.2525,600.0,0.0,0.0,423.0,0,0,
298,4,98,0.432017543859649,600.0,4.0,0.2105263157894736,,0,0,
299,4,99,0.27880952380952373,600.0,1.0,0.0476190476190476,387.0,0,0,
300,6,0,0.1256060606060606,600.0,0.0,0.0,127.0,0,0,
301,6,1,0.29553030303030303,600.0,2.0,0.0909090909090909,388.0,0,0,
302,6,2,0.23921568627450981,600.0,0.0,0.0,303.0,0,0,
303,6,3,0.3916666666666666,600.0,3.0,0.1578947368421052,,0,0,
304,6,4,0.4584375,600.0,12.0,0.375,124.0,0,0,
305,6,5,0.3725,600.0,2.0,0.1,426.0,0,0,
306,6,6,0.2812121212121212,600.0,2.0,0.0909090909090909,209.0,0,0,
307,6,7,0.43522988505747123,600.0,9.0,0.3103448275862069,214.0,0,0,
308,6,8,0.3318421052631578,600.0,0.0,0.0,504.0,0,0,
309,6,9,0.37849206349206344,600.0,4.0,0.1904761904761904,,0,0,
310,6,10,0.15891666666666665,600.0,0.0,0.0,139.0,0,0,
311,6,11,0.385,600.0,6.0,0.24,329.0,0,0,
312,6,12,0.30263157894736836,600.0,1.0,0.0526315789473684,574.0,0,0,
313,6,13,0.37666666666666665,600.0,7.0,0.2692307692307692,285.0,0,0,
314,6,14,0.20274509803921567,600.0,0.0,0.0,291.0,0,0,
315,6,15,0.3575,600.0,2.0,0.1111111111111111,,0,0,
316,6,16,0.3315873015873015,600.0,2.0,0.0952380952380952,417.0,0,0,
317,6,17,0.21088235294117644,600.0,1.0,0.0588235294117647,320.0,0,0,
318,6,18,0.4400833333333333,600.0,4.0,0.2,,0,0,
319,6,19,0.3244696969696969,600.0,3.0,0.1363636363636363,420.0,0,0,
320,6,20,0.25104166666666666,600.0,0.0,0.0,424.0,0,0,
321,6,21,0.27641666666666664,600.0,2.0,0.1,361.0,0,0,
322,6,22,0.3297058823529412,600.0,1.0,0.0588235294117647,525.0,0,0,
323,6,23,0.20458333333333334,600.0,0.0,0.0,316.0,0,0,
324,6,24,0.3087301587301587,600.0,3.0,0.1428571428571428,352.0,0,0,
325,6,25,0.19233333333333333,600.0,0.0,0.0,214.0,0,0,
326,6,26,0.19192307692307692,600.0,0.0,0.0,353.0,0,0,
327,6,27,0.295,600.0,0.0,0.0,376.0,0,0,
328,6,28,0.3529012345679012,600.0,7.0,0.2592592592592592,167.0,0,0,
329,6,29,0.2525833333333333,600.0,1.0,0.05,255.0,0,0,
330,6,30,0.24491228070175433,600.0,0.0,0.0,417.0,0,0,
331,6,31,0.19135416666666666,600.0,0.0,0.0,321.0,0,0,
332,6,32,0.2675,600.0,2.0,0.1,278.0,0,0,
333,6,33,0.4194927536231884,600.0,5.0,0.217391304347826,596.0,0,0,
334,6,34,0.2551388888888889,600.0,0.0,0.0,234.0,0,0,
335,6,35,0.37019230769230765,600.0,6.0,0.2307692307692307,216.0,0,0,
336,6,36,0.4486805555555555,600.0,6.0,0.25,598.0,0,0,
337,6,37,0.2368333333333333,600.0,1.0,0.05,282.0,0,0,
338,6,38,0.26694444444444443,600.0,1.0,0.0555555555555555,402.0,0,0,
339,6,39,0.19770833333333335,600.0,0.0,0.0,350.0,0,0,
340,6,40,0.21564814814814814,600.0,0.0,0.0,230.0,0,0,
341,6,41,0.3516666666666667,600.0,4.0,0.2,,0,0,
342,6,42,0.30246031746031743,600.0,2.0,0.0952380952380952,440.0,0,0,
343,6,43,0.21930555555555556,600.0,0.0,0.0,243.0,0,0,
344,6,44,0.23617647058823527,600.0,0.0,0.0,270.0,0,0,
345,6,45,0.4597333333333334,600.0,7.0,0.28,432.0,0,0,
346,6,46,0.12757575757575756,600.0,0.0,0.0,128.0,0,0,
347,6,47,0.32017543859649117,600.0,1.0,0.0526315789473684,541.0,0,0,
348,6,48,0.3162280701754385,600.0,2.0,0.1052631578947368,,0,0,
349,6,49,0.2716666666666666,600.0,2.0,0.1052631578947368,,0,0,
350,6,50,0.39138888888888884,600.0,5.0,0.2083333333333333,316.0,0,0,
351,6,51,0.24898148148148147,600.0,0.0,0.0,333.0,0,0,
352,6,52,0.3474603174603174,600.0,4.0,0.1904761904761904,,0,0,
353,6,53,0.34159722222222216,600.0,4.0,0.1666666666666666,187.0,0,0,
354,6,54,0.24787037037037038,600.0,2.0,0.1111111111111111,,0,0,
355,6,55,0.26847826086956517,600.0,3.0,0.1304347826086956,190.0,0,0,
356,6,56,0.28623188405797095,600.0,3.0,0.1304347826086956,220.0,0,0,
357,6,57,0.4239444444444444,600.0,10.0,0.3333333333333333,207.0,0,0,
358,6,58,0.3430666666666667,600.0,5.0,0.2,195.0,0,0,
359,6,59,0.3459027777777778,600.0,4.0,0.1666666666666666,231.0,0,0,
360,6,60,0.29315789473684206,600.0,2.0,0.1052631578947368,,0,0,
361,6,61,0.4397530864197531,600.0,7.0,0.2592592592592592,317.0,0,0,
362,6,62,0.3745138888888889,600.0,5.0,0.2083333333333333,334.0,0,0,
363,6,63,0.37296296296296294,600.0,7.0,0.2592592592592592,129.0,0,0,
364,6,64,0.30666666666666664,600.0,0.0,0.0,410.0,0,0,
