RunId,point_layout,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
247,clusters,41,0.15558333333333332,600.0,0.0,0.0,165.0,0,0,
248,dispersed,41,0.2836666666666666,600.0,2.0,0.05,436.0,0,0,
249,circle,41,0.29541666666666666,600.0,4.0,0.1,471.0,0,0,
250,edges,41,0.22483333333333333,600.0,1.0,0.025,382.0,0,0,
251,central,41,0.237125,600.0,0.0,0.0,228.0,0,0,
252,random,42,0.24279166666666668,600.0,1.0,0.025,286.0,0,0,
253,clusters,42,0.15758333333333333,600.0,0.0,0.0,204.0,0,0,
254,dispersed,42,0.2678333333333333,600.0,2.0,0.05,273.0,0,0,
255,circle,42,0.27666666666666667,600.0,3.0,0.075,476.0,0,0,
256,edges,42,0.198875,600.0,0.0,0.0,244.0,0,0,
257,central,42,0.19558333333333333,600.0,0.0,0.0,203.0,0,0,
258,random,43,0.24366666666666664,600.0,1.0,0.025,270.0,0,0,
259,clusters,43,0.126625,600.0,0.0,0.0,144.0,0,0,
260,dispersed,43,0.2942916666666667,600.0,3.0,0.075,476.0,0,0,
261,circle,43,0.31666666666666665,600.0,5.0,0.125,,0,0,
262,edges,43,0.142125,600.0,0.0,0.0,191.0,0,0,
263,central,43,0.22683333333333333,600.0,1.0,0.025,240.0,0,0,
264,random,44,0.2500833333333334,600.0,3.0,0.075,340.0,0,0,
265,clusters,44,0.15991666666666668,600.0,0.0,0.0,286.0,0,0,
266,dispersed,44,0.31679166666666664,600.0,1.0,0.025,428.0,0,0,
267,circle,44,0.26916666666666667,600.0,0.0,0.0,410.0,0,0,
268,edges,44,0.2728333333333333,600.0,2.0,0.05,359.0,0,0,
269,central,44,0.22483333333333333,600.0,2.0,0.05,276.0,0,0,
270,random,45,0.31795833333333334,600.0,3.0,0.075,465.0,0,0,
271,clusters,45,0.22191666666666668,600.0,0.0,0.0,227.0,0,0,
272,dispersed,45,0.3016666666666667,600.0,3.0,0.075,386.0,0,0,
273,circle,45,0.28708333333333336,600.0,4.0,0.1,443.0,0,0,
274,edges,45,0.23320833333333335,600.0,4.0,0.1,304.0,0,0,
275,central,45,0.18108333333333335,600.0,0.0,0.0,187.0,0,0,
276,random,46,0.27020833333333333,600.0,1.0,0.025,317.0,0,0,
277,clusters,46,0.15583333333333332,600.0,0.0,0.0,170.0,0,0,
278,dispersed,46,0.228125,600.0,2.0,0.05,258.0,0,0,
279,circle,46,0.328875,600.0,6.0,0.15,,0,0,
280,edges,46,0.13,600.0,0.0,0.0,157.0,0,0,
281,central,46,0.237125,600.0,1.0,0.025,234.0,0,0,
282,random,47,0.25383333333333336,600.0,0.0,0.0,341.0,0,0,
283,clusters,47,0.1887083333333333,600.0,0.0,0.0,162.0,0,0,
284,dispersed,47,0.30245833333333333,600.0,5.0,0.125,,0,0,
285,circle,47,0.31079166666666663,600.0,4.0,0.1,573.0,0,0,
286,edges,47,0.205625,600.0,0.0,0.0,272.0,0,0,
287,central,47,0.16429166666666667,600.0,0.0,0.0,123.0,0,0,
