priority_range_width,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0,43.0,43.0,100,11.67,2.179125021329859,0.5835,0.10895625106649297,0.4165,0.10895625106649297,0.0,0.0,0.004499999999999998,0.017545035845739458,2.48,0.6110100926607788,3.4,0.7247430753394787,1.59,0.7260659179246172,0.01,0.09999999999999999,12.12,2.2305500521964388,11.44,2.2932487651778857,7.88,2.2305500521964388,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,44.0,44.0,100,11.63,2.1772700913081615,0.5815,0.1088635045654081,0.41850000000000004,0.10886350456540807,0.0,0.0,0.0020000000000000005,0.009847319278346622,2.49,0.6112580172368814,3.38,0.7216703408122581,1.57,0.7687718133556282,0.05,0.2611164839335468,12.06,2.2148260756670135,11.42,2.252630336815927,7.94,2.2148260756670135,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,45.0,45.0,100,11.55,2.1944604269971615,0.5775,0.10972302134985809,0.4225,0.1097230213498581,0.0,0.0,0.003999999999999999,0.013632996217214532,2.54,0.6422812876966387,3.37,0.7199186261535593,1.61,0.7371114795831993,0.02,0.1407052941362897,12.01,2.226992355059835,11.4,2.2247460415730487,7.99,2.226992355059835,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,46.0,46.0,100,11.49,2.1950127125100676,0.5745,0.10975063562550343,0.4255,0.10975063562550343,0.0,0.0,0.0029999999999999988,0.011934162828797099,2.56,0.640706680552849,3.34,0.6994947671662236,1.65,0.7159792333764035,0.01,0.09999999999999999,11.95,2.2127956630616947,11.37,2.218630936483856,8.05,2.212795663061695,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,47.0,47.0,100,11.42,2.2027530983115686,0.5710000000000001,0.1101376549155784,0.429,0.11013765491557842,0.0,0.0,0.003499999999999999,0.012821619998812135,2.57,0.6396811074214395,3.33,0.6971080231639829,1.64,0.7319546268434785,0.03,0.1714466079977653,11.87,2.209506549417582,11.41,2.1793104274962616,8.13,2.2095065494175823,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,48.0,48.0,100,11.39,2.1922498935932455,0.5695,0.10961249467966225,0.4305,0.10961249467966228,0.0,0.0,0.001499999999999998,0.008572330399888252,2.59,0.6371495868001454,3.33,0.6971080231639829,1.67,0.6971080231639827,0.0,0.0,11.87,2.2003443256715873,11.39,2.2014458059111144,8.13,2.2003443256715878,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,49.0,49.0,100,11.3,2.2270150335361367,0.565,0.11135075167680683,0.435,0.11135075167680686,0.0,0.0,0.0045,0.01604129771319117,2.61,0.6339709708805223,3.32,0.708961397134049,1.68,0.7089613971340489,0.0,0.0,11.78,2.2273778577538477,11.38,2.2237469516675006,8.22,2.2273778577538477,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,50.0,50.0,100,11.24,2.22074698507443,0.562,0.1110373492537215,0.43799999999999994,0.11103734925372151,0.0,0.0,0.0029999999999999988,0.011934162828797099,2.63,0.6459665063087461,3.31,0.706320670013903,1.69,0.706320670013903,0.0,0.0,11.72,2.206876306072234,11.37,2.2277179517899643,8.28,2.206876306072234,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,51.0,51.0,100,11.22,2.218289449284759,0.561,0.11091447246423795,0.439,0.11091447246423798,0.0,0.0,0.0010000000000000009,0.00703526470681449,2.63,0.6459665063087461,3.31,0.706320670013903,1.68,0.7089613971340489,0.01,0.1,11.69,2.2188130415001877,11.33,2.220451314576395,8.31,2.2188130415001877,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,52.0,52.0,100,11.17,2.224995743952348,0.5585,0.11124978719761738,0.4415,0.1112497871976174,0.0,0.0,0.0024999999999999983,0.010952145677879508,2.63,0.6459665063087461,3.31,0.706320670013903,1.68,0.7089613971340489,0.01,0.1,11.64,2.2134574627478023,11.31,2.223360819420306,8.36,2.2134574627478023,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
