RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
221,4,21,0.45826923076923076,600.0,8.0,0.3076923076923077,593.0,0,0,
222,4,22,0.20359649122807014,600.0,1.0,0.0526315789473684,428.0,0,0,
223,4,23,0.10797619047619046,600.0,0.0,0.0,120.0,0,0,
224,4,24,0.2351515151515151,600.0,1.0,0.0454545454545454,307.0,0,0,
225,4,25,0.25372549019607843,600.0,3.0,0.1764705882352941,,0,0,
226,4,26,0.2161111111111111,600.0,1.0,0.0476190476190476,241.0,0,0,
227,4,27,0.10022222222222223,600.0,0.0,0.0,167.0,0,0,
228,4,28,0.1984259259259259,600.0,0.0,0.0,203.0,0,0,
229,4,29,0.3878205128205128,600.0,7.0,0.2692307692307692,440.0,0,0,
230,4,30,0.2920454545454545,600.0,2.0,0.0909090909090909,519.0,0,0,
231,4,31,0.2875490196078431,600.0,1.0,0.0588235294117647,595.0,0,0,
232,4,32,0.32484848484848483,600.0,4.0,0.1818181818181818,329.0,0,0,
233,4,33,0.20263157894736838,600.0,2.0,0.1052631578947368,,0,0,
234,4,34,0.22620370370370366,600.0,1.0,0.0555555555555555,165.0,0,0,
235,4,35,0.2577536231884057,600.0,3.0,0.1304347826086956,227.0,0,0,
236,4,36,0.36378787878787877,600.0,3.0,0.1363636363636363,438.0,0,0,
237,4,37,0.227037037037037,600.0,2.0,0.1111111111111111,,0,0,
238,4,38,0.16509803921568625,600.0,0.0,0.0,293.0,0,0,
239,4,39,0.24841666666666667,600.0,1.0,0.05,305.0,0,0,
240,4,40,0.2215625,600.0,1.0,0.0625,312.0,0,0,
241,4,41,0.33137681159420285,600.0,3.0,0.1304347826086956,279.0,0,0,
242,4,42,0.3272916666666666,600.0,5.0,0.2083333333333333,199.0,0,0,
243,4,43,0.22008771929824558,600.0,0.0,0.0,250.0,0,0,
244,4,44,0.2528070175438596,600.0,2.0,0.1052631578947368,,0,0,
245,4,45,0.21587301587301586,600.0,0.0,0.0,220.0,0,0,
246,4,46,0.33198412698412694,600.0,2.0,0.0952380952380952,438.0,0,0,
247,4,47,0.2788405797101449,600.0,3.0,0.1304347826086956,260.0,0,0,
248,4,48,0.34314814814814815,600.0,3.0,0.1666666666666666,,0,0,
249,4,49,0.21796296296296294,600.0,0.0,0.0,409.0,0,0,
250,4,50,0.21775,600.0,1.0,0.05,405.0,0,0,
251,4,51,0.2228947368421052,600.0,2.0,0.1052631578947368,,0,0,
252,4,52,0.2078070175438596,600.0,1.0,0.0526315789473684,233.0,0,0,
253,4,53,0.15895833333333334,600.0,0.0,0.0,181.0,0,0,
254,4,54,0.2886666666666666,600.0,1.0,0.0666666666666666,393.0,0,0,
255,4,55,0.17927083333333332,600.0,0.0,0.0,253.0,0,0,
256,4,56,0.4332539682539683,600.0,5.0,0.238095238095238,,0,0,
257,4,57,0.23541666666666666,600.0,0.0,0.0,427.0,0,0,
258,4,58,0.2771428571428571,600.0,2.0,0.0952380952380952,314.0,0,0,
259,4,59,0.20803921568627448,600.0,1.0,0.0588235294117647,317.0,0,0,
260,4,60,0.29508771929824557,600.0,2.0,0.1052631578947368,,0,0,
261,4,61,0.48325396825396816,600.0,5.0,0.238095238095238,,0,0,
262,4,62,0.2384313725490196,600.0,2.0,0.1176470588235294,,0,0,
263,4,63,0.24482456140350872,600.0,2.0,0.1052631578947368,,0,0,
264,4,64,0.23313725490196077,600.0,1.0,0.0588235294117647,392.0,0,0,
265,4,65,0.3873809523809523,600.0,5.0,0.238095238095238,,0,0,
266,4,66,0.23402777777777775,600.0,1.0,0.0416666666666666,197.0,0,0,
267,4,67,0.3498765432098765,600.0,7.0,0.2592592592592592,212.0,0,0,
268,4,68,0.36318840579710143,600.0,4.0,0.1739130434782608,454.0,0,0,
