RunId,match,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
200,0.0,10.0,20,0.3604444444444444,600.0,3.0,0.1,139.0,0,0,
201,0.025,10.0,20,0.2086111111111111,600.0,0.0,0.0,75.0,0,0,
202,0.05,10.0,20,0.27399999999999997,600.0,1.0,0.0333333333333333,131.0,0,0,
203,0.1,10.0,20,0.2692777777777778,600.0,2.0,0.0666666666666666,97.0,0,0,
204,0.2,10.0,20,0.1679444444444444,600.0,1.0,0.0333333333333333,68.0,0,0,
205,0.0,25.0,20,0.27599999999999997,600.0,1.0,0.0333333333333333,67.0,0,0,
206,0.025,25.0,20,0.21833333333333332,600.0,3.0,0.1,71.0,0,0,
207,0.05,25.0,20,0.12711111111111112,600.0,0.0,0.0,71.0,0,0,
208,0.1,25.0,20,0.16977777777777775,600.0,2.0,0.0666666666666666,56.0,0,0,
209,0.2,25.0,20,0.33444444444444443,600.0,8.0,0.2666666666666666,56.0,0,0,
210,0.0,10.0,21,0.3026666666666666,600.0,2.0,0.0666666666666666,155.0,0,0,
211,0.025,10.0,21,0.21788888888888885,600.0,0.0,0.0,99.0,0,0,
212,0.05,10.0,21,0.2594444444444444,600.0,3.0,0.1,102.0,0,0,
213,0.1,10.0,21,0.27616666666666667,600.0,1.0,0.0333333333333333,105.0,0,0,
214,0.2,10.0,21,0.22899999999999995,600.0,1.0,0.0333333333333333,109.0,0,0,
215,0.0,25.0,21,0.5121111111111111,600.0,12.0,0.4,321.0,0,0,
216,0.025,25.0,21,0.30099999999999993,600.0,5.0,0.1666666666666666,101.0,0,0,
217,0.05,25.0,21,0.20894444444444438,600.0,2.0,0.0666666666666666,94.0,0,0,
218,0.1,25.0,21,0.149,600.0,0.0,0.0,86.0,0,0,
219,0.2,25.0,21,0.23727777777777775,600.0,2.0,0.0666666666666666,91.0,0,0,
220,0.0,10.0,22,0.21177777777777776,600.0,2.0,0.0666666666666666,58.0,0,0,
221,0.025,10.0,22,0.21433333333333332,600.0,2.0,0.0666666666666666,61.0,0,0,
222,0.05,10.0,22,0.32422222222222224,600.0,1.0,0.0333333333333333,159.0,0,0,
223,0.1,10.0,22,0.14922222222222217,600.0,2.0,0.0666666666666666,57.0,0,0,
224,0.2,10.0,22,0.21649999999999997,600.0,2.0,0.0666666666666666,61.0,0,0,
