RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
363,6,67,0.36083333333333334,600.0,2.0,0.125,,0,0,
364,6,64,0.44405797101449274,600.0,6.0,0.2608695652173913,,0,0,
365,6,70,0.26197916666666665,600.0,1.0,0.0625,523.0,0,0,
366,6,62,0.18666666666666668,600.0,0.0,0.0,167.0,0,0,
367,6,60,0.2302380952380952,600.0,1.0,0.0476190476190476,266.0,0,0,
368,6,69,0.26870370370370367,600.0,0.0,0.0,467.0,0,0,
369,6,74,0.4293589743589744,600.0,8.0,0.3076923076923077,259.0,0,0,
370,6,66,0.3444696969696969,600.0,4.0,0.1818181818181818,526.0,0,0,
371,6,68,0.23089743589743586,600.0,1.0,0.0769230769230769,600.0,0,0,
372,6,76,0.16511111111111107,600.0,0.0,0.0,241.0,0,0,
373,6,77,0.43661111111111106,600.0,10.0,0.3333333333333333,124.0,0,0,
374,6,78,0.4188194444444444,600.0,5.0,0.2083333333333333,564.0,0,0,
375,6,71,0.15813725490196076,600.0,0.0,0.0,202.0,0,0,
376,6,75,0.33516666666666667,600.0,1.0,0.05,449.0,0,0,
377,6,79,0.3820454545454545,600.0,6.0,0.2727272727272727,,0,0,
378,6,80,0.29813725490196075,600.0,0.0,0.0,574.0,0,0,
379,6,72,0.41315789473684206,600.0,4.0,0.2105263157894736,,0,0,
380,6,73,0.1698611111111111,600.0,0.0,0.0,165.0,0,0,
381,6,81,0.3600980392156862,600.0,2.0,0.1176470588235294,,0,0,
382,6,82,0.37413043478260866,600.0,5.0,0.217391304347826,366.0,0,0,
383,6,83,0.29065217391304343,600.0,3.0,0.1304347826086956,186.0,0,0,
384,6,85,0.2172619047619047,600.0,0.0,0.0,458.0,0,0,
385,6,88,0.14710526315789474,600.0,0.0,0.0,213.0,0,0,
386,6,89,0.4740123456790123,600.0,8.0,0.2962962962962963,391.0,0,0,
387,6,86,0.22526315789473686,600.0,0.0,0.0,233.0,0,0,
388,6,84,0.15038461538461537,600.0,0.0,0.0,130.0,0,0,
389,6,87,0.39608695652173914,600.0,3.0,0.1304347826086956,471.0,0,0,
390,6,90,0.2390625,600.0,0.0,0.0,446.0,0,0,
391,6,93,0.5885632183908046,600.0,10.0,0.3448275862068966,445.0,0,0,
392,6,97,0.21077777777777776,600.0,0.0,0.0,264.0,0,0,
393,6,91,0.1858771929824561,600.0,1.0,0.0526315789473684,211.0,0,0,
394,6,92,0.16599999999999998,600.0,0.0,0.0,248.0,0,0,
395,6,94,0.4197916666666667,600.0,5.0,0.2083333333333333,399.0,0,0,
396,6,95,0.1986111111111111,600.0,0.0,0.0,190.0,0,0,
397,6,96,0.1457843137254902,600.0,0.0,0.0,141.0,0,0,
398,6,99,0.38083333333333336,600.0,6.0,0.3,,0,0,
399,6,98,0.25805555555555554,600.0,0.0,0.0,363.0,0,0,
