RunId,point_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
226,20.0,56,0.37522222222222223,600.0,6.0,0.2,163.0,0,0,
227,25.0,56,0.5267222222222222,600.0,9.0,0.3,407.0,0,0,
228,10.0,57,0.3890555555555555,600.0,8.0,0.2666666666666666,172.0,0,0,
229,15.0,57,0.5378888888888889,600.0,10.0,0.3333333333333333,410.0,0,0,
230,20.0,57,0.4753888888888888,600.0,10.0,0.3333333333333333,243.0,0,0,
231,25.0,57,0.45616666666666666,600.0,9.0,0.3,345.0,0,0,
232,10.0,58,0.45072222222222225,600.0,10.0,0.3333333333333333,261.0,0,0,
233,15.0,58,0.4426111111111111,600.0,10.0,0.3333333333333333,235.0,0,0,
234,20.0,58,0.4448333333333333,600.0,10.0,0.3333333333333333,291.0,0,0,
235,25.0,58,0.4235555555555555,600.0,10.0,0.3333333333333333,166.0,0,0,
236,10.0,59,0.3811111111111111,600.0,7.0,0.2333333333333333,208.0,0,0,
237,15.0,59,0.32005555555555554,600.0,6.0,0.2,132.0,0,0,
238,20.0,59,0.3,600.0,6.0,0.2,126.0,0,0,
239,25.0,59,0.3185,600.0,6.0,0.2,131.0,0,0,
240,10.0,60,0.46644444444444444,600.0,12.0,0.4,145.0,0,0,
241,15.0,60,0.517,600.0,11.0,0.3666666666666666,428.0,0,0,
242,20.0,60,0.4830555555555555,600.0,12.0,0.4,483.0,0,0,
243,25.0,60,0.43361111111111117,600.0,10.0,0.3333333333333333,206.0,0,0,
244,10.0,61,0.4373888888888889,600.0,8.0,0.2666666666666666,264.0,0,0,
245,15.0,61,0.5027222222222222,600.0,11.0,0.3666666666666666,394.0,0,0,
246,20.0,61,0.44088888888888883,600.0,10.0,0.3333333333333333,353.0,0,0,
247,25.0,61,0.38149999999999995,600.0,7.0,0.2333333333333333,152.0,0,0,
248,10.0,62,0.33561111111111114,600.0,6.0,0.2,101.0,0,0,
249,15.0,62,0.34544444444444444,600.0,6.0,0.2,102.0,0,0,
250,20.0,62,0.4747222222222222,600.0,11.0,0.3666666666666666,286.0,0,0,
251,25.0,62,0.35916666666666663,600.0,5.0,0.1666666666666666,164.0,0,0,
252,10.0,63,0.46627777777777774,600.0,8.0,0.2666666666666666,307.0,0,0,
253,15.0,63,0.46983333333333327,600.0,9.0,0.3,287.0,0,0,
254,20.0,63,0.39788888888888885,600.0,8.0,0.2666666666666666,234.0,0,0,
255,25.0,63,0.3272222222222222,600.0,7.0,0.2333333333333333,95.0,0,0,
256,10.0,64,0.4184444444444444,600.0,7.0,0.2333333333333333,189.0,0,0,
257,15.0,64,0.43333333333333335,600.0,9.0,0.3,190.0,0,0,
258,20.0,64,0.4990555555555555,600.0,5.0,0.1666666666666666,299.0,0,0,
259,25.0,64,0.41833333333333333,600.0,6.0,0.2,196.0,0,0,
260,10.0,65,0.4953888888888888,600.0,10.0,0.3333333333333333,291.0,0,0,
261,15.0,65,0.48138888888888887,600.0,9.0,0.3,358.0,0,0,
262,20.0,65,0.39294444444444443,600.0,7.0,0.2333333333333333,165.0,0,0,
263,25.0,65,0.3851111111111111,600.0,6.0,0.2,207.0,0,0,
264,10.0,66,0.4326666666666666,600.0,9.0,0.3,241.0,0,0,
265,15.0,66,0.43394444444444435,600.0,8.0,0.2666666666666666,256.0,0,0,
266,20.0,66,0.35772222222222216,600.0,8.0,0.2666666666666666,68.0,0,0,
267,25.0,66,0.3331111111111111,600.0,8.0,0.2666666666666666,73.0,0,0,
268,10.0,67,0.5385,600.0,10.0,0.3333333333333333,420.0,0,0,
269,15.0,67,0.4646666666666666,600.0,10.0,0.3333333333333333,386.0,0,0,
270,20.0,67,0.42555555555555546,600.0,10.0,0.3333333333333333,153.0,0,0,
271,25.0,67,0.4141111111111111,600.0,9.0,0.3,172.0,0,0,
272,10.0,68,0.5523333333333333,600.0,12.0,0.4,510.0,0,0,
273,15.0,68,0.3753888888888889,600.0,8.0,0.2666666666666666,134.0,0,0,
274,20.0,68,0.39705555555555555,600.0,8.0,0.2666666666666666,159.0,0,0,
275,25.0,68,0.4230555555555555,600.0,8.0,0.2666666666666666,178.0,0,0,
276,10.0,69,0.5049444444444445,600.0,10.0,0.3333333333333333,331.0,0,0,
277,15.0,69,0.455611111111111,600.0,9.0,0.3,209.0,0,0,
278,20.0,69,0.3731111111111111,600.0,5.0,0.1666666666666666,196.0,0,0,
279,25.0,69,0.42194444444444446,600.0,9.0,0.3,177.0,0,0,
280,10.0,70,0.34327777777777774,600.0,7.0,0.2333333333333333,90.0,0,0,
281,15.0,70,0.4239444444444444,600.0,7.0,0.2333333333333333,212.0,0,0,
282,20.0,70,0.3548888888888889,600.0,7.0,0.2333333333333333,114.0,0,0,
283,25.0,70,0.3306111111111111,600.0,7.0,0.2333333333333333,78.0,0,0,
284,10.0,71,0.4816666666666667,600.0,9.0,0.3,355.0,0,0,
285,15.0,71,0.4950555555555555,600.0,10.0,0.3333333333333333,317.0,0,0,
286,20.0,71,0.445,600.0,8.0,0.2666666666666666,288.0,0,0,
287,25.0,71,0.3892222222222222,600.0,6.0,0.2,118.0,0,0,
288,10.0,72,0.5114444444444445,600.0,9.0,0.3,451.0,0,0,
289,15.0,72,0.5222777777777778,600.0,12.0,0.4,527.0,0,0,
290,20.0,72,0.5519999999999999,600.0,12.0,0.4,354.0,0,0,
291,25.0,72,0.5550555555555555,600.0,13.0,0.4333333333333333,,0,0,
292,10.0,73,0.3882777777777777,600.0,7.0,0.2333333333333333,165.0,0,0,
293,15.0,73,0.4026666666666667,600.0,8.0,0.2666666666666666,203.0,0,0,
294,20.0,73,0.3901666666666666,600.0,8.0,0.2666666666666666,173.0,0,0,
295,25.0,73,0.37383333333333335,600.0,6.0,0.2,247.0,0,0,
296,10.0,74,0.4056111111111111,600.0,8.0,0.2666666666666666,165.0,0,0,
297,15.0,74,0.38755555555555554,600.0,7.0,0.2333333333333333,144.0,0,0,
298,20.0,74,0.37549999999999994,600.0,8.0,0.2666666666666666,141.0,0,0,
299,25.0,74,0.3737222222222222,600.0,6.0,0.2,178.0,0,0,
300,10.0,75,0.4601666666666666,600.0,10.0,0.3333333333333333,242.0,0,0,
301,15.0,75,0.5153333333333333,600.0,8.0,0.2666666666666666,411.0,0,0,
