RunId,coverage_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
323,15.0,80,0.3891111111111111,600.0,8.0,0.2666666666666666,154.0,0,0,
324,8.0,81,0.4096666666666666,600.0,9.0,0.3,169.0,0,0,
325,10.0,81,0.4805555555555555,600.0,9.0,0.3,254.0,0,0,
326,12.0,81,0.3696111111111111,600.0,6.0,0.2,165.0,0,0,
327,15.0,81,0.31022222222222223,600.0,4.0,0.1333333333333333,167.0,0,0,
328,8.0,82,0.4241111111111111,600.0,10.0,0.3333333333333333,158.0,0,0,
329,10.0,82,0.4221111111111111,600.0,10.0,0.3333333333333333,160.0,0,0,
330,12.0,82,0.40777777777777774,600.0,8.0,0.2666666666666666,188.0,0,0,
331,15.0,82,0.461111111111111,600.0,11.0,0.3666666666666666,236.0,0,0,
332,8.0,83,0.43877777777777777,600.0,10.0,0.3333333333333333,207.0,0,0,
333,10.0,83,0.44361111111111107,600.0,10.0,0.3333333333333333,196.0,0,0,
334,12.0,83,0.4521666666666666,600.0,11.0,0.3666666666666666,171.0,0,0,
335,15.0,83,0.4496111111111111,600.0,10.0,0.3333333333333333,198.0,0,0,
336,8.0,84,0.38916666666666666,600.0,7.0,0.2333333333333333,132.0,0,0,
337,10.0,84,0.33394444444444443,600.0,5.0,0.1666666666666666,141.0,0,0,
338,12.0,84,0.33099999999999996,600.0,5.0,0.1666666666666666,117.0,0,0,
339,15.0,84,0.28077777777777774,600.0,2.0,0.0666666666666666,125.0,0,0,
340,8.0,85,0.3918333333333333,600.0,10.0,0.3333333333333333,84.0,0,0,
341,10.0,85,0.30472222222222217,600.0,6.0,0.2,78.0,0,0,
342,12.0,85,0.26111111111111107,600.0,5.0,0.1666666666666666,86.0,0,0,
343,15.0,85,0.237,600.0,3.0,0.1,67.0,0,0,
344,8.0,86,0.43711111111111106,600.0,10.0,0.3333333333333333,113.0,0,0,
345,10.0,86,0.4569444444444444,600.0,10.0,0.3333333333333333,115.0,0,0,
346,12.0,86,0.4802222222222222,600.0,10.0,0.3333333333333333,397.0,0,0,
347,15.0,86,0.4554999999999999,600.0,10.0,0.3333333333333333,217.0,0,0,
348,8.0,87,0.4673888888888889,600.0,11.0,0.3666666666666666,230.0,0,0,
349,10.0,87,0.48899999999999993,600.0,11.0,0.3666666666666666,390.0,0,0,
350,12.0,87,0.4571111111111111,600.0,11.0,0.3666666666666666,100.0,0,0,
351,15.0,87,0.45366666666666666,600.0,10.0,0.3333333333333333,164.0,0,0,
352,8.0,88,0.41377777777777774,600.0,10.0,0.3333333333333333,137.0,0,0,
353,10.0,88,0.42177777777777775,600.0,10.0,0.3333333333333333,213.0,0,0,
354,12.0,88,0.4261111111111111,600.0,10.0,0.3333333333333333,225.0,0,0,
355,15.0,88,0.4156111111111111,600.0,10.0,0.3333333333333333,203.0,0,0,
356,8.0,89,0.44,600.0,10.0,0.3333333333333333,116.0,0,0,
357,10.0,89,0.40377777777777774,600.0,7.0,0.2333333333333333,106.0,0,0,
358,12.0,89,0.4090555555555555,600.0,8.0,0.2666666666666666,123.0,0,0,
359,15.0,89,0.39644444444444443,600.0,7.0,0.2333333333333333,102.0,0,0,
360,8.0,90,0.4330555555555555,600.0,10.0,0.3333333333333333,139.0,0,0,
361,10.0,90,0.4295555555555556,600.0,10.0,0.3333333333333333,123.0,0,0,
362,12.0,90,0.44855555555555543,600.0,11.0,0.3666666666666666,113.0,0,0,
363,15.0,90,0.44927777777777766,600.0,11.0,0.3666666666666666,115.0,0,0,
364,8.0,91,0.26061111111111107,600.0,4.0,0.1333333333333333,64.0,0,0,
365,10.0,91,0.3243888888888889,600.0,5.0,0.1666666666666666,70.0,0,0,
366,12.0,91,0.3252777777777778,600.0,5.0,0.1666666666666666,72.0,0,0,
367,15.0,91,0.32822222222222225,600.0,6.0,0.2,71.0,0,0,
368,8.0,92,0.3585555555555555,600.0,8.0,0.2666666666666666,129.0,0,0,
369,10.0,92,0.4106666666666667,600.0,10.0,0.3333333333333333,158.0,0,0,
370,12.0,92,0.3673333333333333,600.0,8.0,0.2666666666666666,148.0,0,0,
371,15.0,92,0.4066111111111111,600.0,10.0,0.3333333333333333,104.0,0,0,
372,8.0,93,0.3922777777777777,600.0,4.0,0.1333333333333333,181.0,0,0,
373,10.0,93,0.44588888888888883,600.0,8.0,0.2666666666666666,217.0,0,0,
374,12.0,93,0.37366666666666665,600.0,4.0,0.1333333333333333,140.0,0,0,
375,15.0,93,0.40427777777777774,600.0,5.0,0.1666666666666666,250.0,0,0,
376,8.0,94,0.4443333333333333,600.0,10.0,0.3333333333333333,232.0,0,0,
377,10.0,94,0.44355555555555554,600.0,10.0,0.3333333333333333,210.0,0,0,
378,12.0,94,0.4722222222222222,600.0,10.0,0.3333333333333333,332.0,0,0,
379,15.0,94,0.45916666666666667,600.0,10.0,0.3333333333333333,224.0,0,0,
380,8.0,95,0.44388888888888883,600.0,10.0,0.3333333333333333,154.0,0,0,
381,10.0,95,0.46216666666666667,600.0,10.0,0.3333333333333333,325.0,0,0,
382,12.0,95,0.46766666666666673,600.0,10.0,0.3333333333333333,339.0,0,0,
383,15.0,95,0.47605555555555557,600.0,10.0,0.3333333333333333,331.0,0,0,
384,8.0,96,0.45716666666666667,600.0,10.0,0.3333333333333333,200.0,0,0,
385,10.0,96,0.4459444444444444,600.0,10.0,0.3333333333333333,193.0,0,0,
386,12.0,96,0.46811111111111114,600.0,10.0,0.3333333333333333,201.0,0,0,
387,15.0,96,0.4728333333333333,600.0,11.0,0.3666666666666666,174.0,0,0,
388,8.0,97,0.3983888888888889,600.0,10.0,0.3333333333333333,110.0,0,0,
389,10.0,97,0.44399999999999995,600.0,10.0,0.3333333333333333,247.0,0,0,
390,12.0,97,0.4121666666666666,600.0,10.0,0.3333333333333333,169.0,0,0,
391,15.0,97,0.45,600.0,10.0,0.3333333333333333,362.0,0,0,
392,8.0,98,0.3988333333333333,600.0,9.0,0.3,172.0,0,0,
393,10.0,98,0.3446666666666666,600.0,7.0,0.2333333333333333,149.0,0,0,
394,12.0,98,0.3189444444444444,600.0,7.0,0.2333333333333333,107.0,0,0,
395,15.0,98,0.31716666666666665,600.0,7.0,0.2333333333333333,82.0,0,0,
396,8.0,99,0.41400000000000003,600.0,6.0,0.2,234.0,0,0,
397,10.0,99,0.45305555555555554,600.0,9.0,0.3,247.0,0,0,
398,12.0,99,0.3753888888888889,600.0,4.0,0.1333333333333333,163.0,0,0,
399,15.0,99,0.4854444444444444,600.0,3.0,0.1,493.0,0,0,
